#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1889     -7.600000e-01     -7.551720e-01      2.102699e-03
        1890     -7.600000e-01     -7.551746e-01      2.101588e-03
        1891     -8.400000e-01     -7.552195e-01      2.100955e-03
        1892     -8.400000e-01     -7.552643e-01      2.100323e-03
        1893     -8.400000e-01     -7.553090e-01      2.099690e-03
        1894     -8.400000e-01     -7.553537e-01      2.099057e-03
        1895     -8.400000e-01     -7.553984e-01      2.098425e-03
        1896     -8.400000e-01     -7.554430e-01      2.097793e-03
        1897     -7.600000e-01     -7.554454e-01      2.096688e-03
        1898     -7.600000e-01     -7.554478e-01      2.095585e-03
        1899     -8.400000e-01     -7.554924e-01      2.094954e-03
        1900     -7.600000e-01     -7.554947e-01      2.093853e-03
        1901     -7.600000e-01     -7.554971e-01      2.092753e-03
        1902     -8.400000e-01     -7.555415e-01      2.092124e-03
        1903     -7.600000e-01     -7.555439e-01      2.091026e-03
        1904     -8.400000e-01     -7.555882e-01      2.090398e-03
        1905     -9.200000e-01     -7.556745e-01      2.091082e-03
        1906     -7.600000e-01     -7.556768e-01      2.089986e-03
        1907     -9.200000e-01     -7.557630e-01      2.090666e-03
        1908     -9.200000e-01     -7.558491e-01      2.091341e-03
        1909     -9.200000e-01     -7.559350e-01      2.092013e-03
        1910     -8.400000e-01     -7.559791e-01      2.091380e-03
        1911     -7.600000e-01     -7.559812e-01      2.090287e-03
        1912     -7.600000e-01     -7.559833e-01      2.089195e-03
        1913     -8.400000e-01     -7.560272e-01      2.088564e-03
        1914     -8.400000e-01     -7.560711e-01      2.087934e-03
        1915     -7.600000e-01     -7.560731e-01      2.086844e-03
        1916     -8.400000e-01     -7.561169e-01      2.086215e-03
        1917     -6.800000e-01     -7.560772e-01      2.085504e-03
        1918     -6.000000e-01     -7.559958e-01      2.086004e-03
        1919     -6.000000e-01     -7.559145e-01      2.086500e-03
        1920     -7.600000e-01     -7.559167e-01      2.085415e-03
        1921     -7.600000e-01     -7.559188e-01      2.084330e-03
        1922     -7.600000e-01     -7.559209e-01      2.083247e-03
        1923     -7.600000e-01     -7.559230e-01      2.082165e-03
        1924     -8.400000e-01     -7.559667e-01      2.081541e-03
        1925     -7.600000e-01     -7.559688e-01      2.080461e-03
        1926     -9.200000e-01     -7.560540e-01      2.081123e-03
        1927     -8.400000e-01     -7.560976e-01      2.080499e-03
        1928     -8.400000e-01     -7.561411e-01      2.079875e-03
        1929     -7.600000e-01     -7.561431e-01      2.078798e-03
        1930     -8.400000e-01     -7.561865e-01      2.078175e-03
        1931     -9.200000e-01     -7.562714e-01      2.078829e-03
        1932     -8.400000e-01     -7.563147e-01      2.078205e-03
        1933     -8.400000e-01     -7.563580e-01      2.077581e-03
        1934     -8.400000e-01     -7.564012e-01      2.076956e-03
        1935     -6.800000e-01     -7.563618e-01      2.076258e-03
        1936     -7.600000e-01     -7.563636e-01      2.075187e-03
        1937     -8.400000e-01     -7.564068e-01      2.074565e-03
        1938     -8.400000e-01     -7.564499e-01      2.073942e-03
        1939     -8.400000e-01     -7.564930e-01      2.073320e-03
        1940     -7.600000e-01     -7.564948e-01      2.072252e-03
        1941     -7.600000e-01     -7.564967e-01      2.071186e-03
        1942     -6.800000e-01     -7.564573e-01      2.070494e-03
        1943     -5.200000e-01     -7.563356e-01      2.073001e-03
        1944     -6.000000e-01     -7.562551e-01      2.073494e-03
        1945     -6.000000e-01     -7.561748e-01      2.073984e-03
        1946     -6.000000e-01     -7.560946e-01      2.074470e-03
        1947     -6.800000e-01     -7.560555e-01      2.073773e-03
        1948     -6.800000e-01     -7.560164e-01      2.073076e-03
        1949     -7.600000e-01     -7.560185e-01      2.072013e-03
        1950     -8.400000e-01     -7.560615e-01      2.071398e-03
        1951     -6.800000e-01     -7.560226e-01      2.070703e-03
        1952     -5.200000e-01     -7.559016e-01      2.073170e-03
        1953     -6.000000e-01     -7.558218e-01      2.073645e-03
        1954     -6.800000e-01     -7.557830e-01      2.072946e-03
        1955     -8.400000e-01     -7.558261e-01      2.072334e-03
        1956     -7.600000e-01     -7.558282e-01      2.071275e-03
        1957     -8.400000e-01     -7.558712e-01      2.070663e-03
        1958     -7.600000e-01     -7.558733e-01      2.069607e-03
        1959     -7.600000e-01     -7.558754e-01      2.068552e-03
        1960     -6.800000e-01     -7.558367e-01      2.067858e-03
        1961     -6.800000e-01     -7.557981e-01      2.067165e-03
        1962     -6.800000e-01     -7.557594e-01      2.066473e-03
        1963     -6.800000e-01     -7.557208e-01      2.065780e-03
        1964     -7.600000e-01     -7.557230e-01      2.064730e-03
        1965     -7.600000e-01     -7.557252e-01      2.063680e-03
        1966     -6.800000e-01     -7.556867e-01      2.062990e-03
        1967     -7.600000e-01     -7.556889e-01      2.061942e-03
        1968     -8.400000e-01     -7.557317e-01      2.061340e-03
        1969     -7.600000e-01     -7.557339e-01      2.060294e-03
        1970     -7.600000e-01     -7.557360e-01      2.059249e-03
        1971     -6.800000e-01     -7.556976e-01      2.058563e-03
        1972     -6.800000e-01     -7.556592e-01      2.057877e-03
        1973     -6.000000e-01     -7.555803e-01      2.058346e-03
        1974     -6.800000e-01     -7.555420e-01      2.057659e-03
        1975     -6.000000e-01     -7.554633e-01      2.058124e-03
        1976     -6.800000e-01     -7.554251e-01      2.057436e-03
        1977     -6.800000e-01     -7.553869e-01      2.056749e-03
        1978     -7.600000e-01     -7.553893e-01      2.055711e-03
        1979     -6.800000e-01     -7.553512e-01      2.055025e-03
        1980     -6.800000e-01     -7.553131e-01      2.054339e-03
        1981     -7.600000e-01     -7.553155e-01      2.053304e-03
        1982     -8.400000e-01     -7.553582e-01      2.052712e-03
        1983     -8.400000e-01     -7.554009e-01      2.052121e-03
        1984     -6.800000e-01     -7.553629e-01      2.051438e-03
        1985     -6.800000e-01     -7.553249e-01      2.050756e-03
        1986     -6.800000e-01     -7.552870e-01      2.050074e-03
        1987     -5.200000e-01     -7.551686e-01      2.052460e-03
        1988     -6.800000e-01     -7.551308e-01      2.051775e-03
        1989     -6.800000e-01     -7.550930e-01      2.051092e-03
        1990     -6.800000e-01     -7.550553e-01      2.050408e-03
        1991     -6.800000e-01     -7.550176e-01      2.049725e-03
        1992     -6.800000e-01     -7.549799e-01      2.049042e-03
        1993     -6.800000e-01     -7.549423e-01      2.048359e-03
        1994     -6.000000e-01     -7.548646e-01      2.048805e-03
        1995     -5.200000e-01     -7.547469e-01      2.051157e-03
        1996     -6.800000e-01     -7.547094e-01      2.050472e-03
        1997     -7.600000e-01     -7.547121e-01      2.049447e-03
        1998     -7.600000e-01     -7.547147e-01      2.048422e-03
        1999     -7.600000e-01     -7.547174e-01      2.047399e-03
        2000     -7.600000e-01     -7.547200e-01      2.046377e-03
        2001     -7.600000e-01     -7.547226e-01      2.045357e-03
        2002     -7.600000e-01     -7.547253e-01      2.044337e-03
        2003     -7.600000e-01     -7.547279e-01      2.043318e-03
        2004     -7.600000e-01     -7.547305e-01      2.042300e-03
        2005     -6.000000e-01     -7.546534e-01      2.042739e-03
        2006     -6.800000e-01     -7.546162e-01      2.042059e-03
        2007     -6.000000e-01     -7.545391e-01      2.042494e-03
        2008     -6.000000e-01     -7.544622e-01      2.042927e-03
        2009     -5.200000e-01     -7.543454e-01      2.045241e-03
        2010     -7.600000e-01     -7.543483e-01      2.044225e-03
        2011     -7.600000e-01     -7.543511e-01      2.043210e-03
        2012     -9.200000e-01     -7.544334e-01      2.043853e-03
        2013     -9.200000e-01     -7.545156e-01      2.044492e-03
        2014     -8.400000e-01     -7.545581e-01      2.043917e-03
        2015     -8.400000e-01     -7.546005e-01      2.043343e-03
        2016     -7.600000e-01     -7.546032e-01      2.042331e-03
        2017     -7.600000e-01     -7.546059e-01      2.041320e-03
        2018     -7.600000e-01     -7.546085e-01      2.040310e-03
        2019     -6.800000e-01     -7.545716e-01      2.039634e-03
        2020     -6.800000e-01     -7.545347e-01      2.038959e-03
        2021     -7.600000e-01     -7.545374e-01      2.037952e-03
        2022     -6.800000e-01     -7.545005e-01      2.037277e-03
        2023     -6.800000e-01     -7.544637e-01      2.036603e-03
        2024     -6.800000e-01     -7.544269e-01      2.035929e-03
        2025     -6.800000e-01     -7.543901e-01      2.035255e-03
        2026     -6.000000e-01     -7.543139e-01      2.035677e-03
        2027     -6.800000e-01     -7.542773e-01      2.035003e-03
        2028     -6.800000e-01     -7.542406e-01      2.034329e-03
        2029     -6.800000e-01     -7.542040e-01      2.033655e-03
        2030     -7.600000e-01     -7.542069e-01      2.032655e-03
        2031     -6.800000e-01     -7.541704e-01      2.031983e-03
        2032     -6.000000e-01     -7.540945e-01      2.032399e-03
        2033     -7.600000e-01     -7.540974e-01      2.031401e-03
        2034     -7.600000e-01     -7.541003e-01      2.030405e-03
        2035     -7.600000e-01     -7.541032e-01      2.029409e-03
        2036     -7.600000e-01     -7.541061e-01      2.028414e-03
        2037     -6.800000e-01     -7.540697e-01      2.027745e-03
        2038     -6.800000e-01     -7.540334e-01      2.027075e-03
        2039     -6.000000e-01     -7.539578e-01      2.027488e-03
        2040     -7.600000e-01     -7.539608e-01      2.026497e-03
        2041     -6.800000e-01     -7.539245e-01      2.025828e-03
        2042     -7.600000e-01     -7.539275e-01      2.024838e-03
        2043     -6.000000e-01     -7.538522e-01      2.025248e-03
        2044     -5.200000e-01     -7.537378e-01      2.027486e-03
        2045     -6.800000e-01     -7.537017e-01      2.026815e-03
        2046     -6.800000e-01     -7.536657e-01      2.026145e-03
        2047     -6.800000e-01     -7.536297e-01      2.025475e-03
        2048     -5.200000e-01     -7.535156e-01      2.027696e-03
        2049     -6.800000e-01     -7.534797e-01      2.027023e-03
        2050     -7.600000e-01     -7.534829e-01      2.026037e-03
        2051     -7.600000e-01     -7.534861e-01      2.025052e-03
        2052     -6.800000e-01     -7.534503e-01      2.024381e-03
        2053     -6.000000e-01     -7.533755e-01      2.024775e-03
        2054     -6.800000e-01     -7.533398e-01      2.024104e-03
        2055     -7.600000e-01     -7.533431e-01      2.023122e-03
        2056     -6.000000e-01     -7.532685e-01      2.023512e-03
        2057     -7.600000e-01     -7.532718e-01      2.022531e-03
        2058     -8.400000e-01     -7.533139e-01      2.021987e-03
        2059     -7.600000e-01     -7.533171e-01      2.021008e-03
        2060     -7.600000e-01     -7.533204e-01      2.020029e-03
        2061     -7.600000e-01     -7.533236e-01      2.019052e-03
        2062     -7.600000e-01     -7.533269e-01      2.018075e-03
        2063     -7.600000e-01     -7.533301e-01      2.017100e-03
        2064     -7.600000e-01     -7.533333e-01      2.016125e-03
        2065     -7.600000e-01     -7.533366e-01      2.015151e-03
        2066     -8.400000e-01     -7.533785e-01      2.014612e-03
        2067     -8.400000e-01     -7.534204e-01      2.014073e-03
        2068     -9.200000e-01     -7.535010e-01      2.014710e-03
        2069     -8.400000e-01     -7.535428e-01      2.014170e-03
        2070     -8.400000e-01     -7.535845e-01      2.013630e-03
        2071     -8.400000e-01     -7.536263e-01      2.013090e-03
        2072     -8.400000e-01     -7.536680e-01      2.012550e-03
        2073     -6.000000e-01     -7.535938e-01      2.012944e-03
        2074     -8.400000e-01     -7.536355e-01      2.012404e-03
        2075     -8.400000e-01     -7.536771e-01      2.011865e-03
        2076     -8.400000e-01     -7.537187e-01      2.011325e-03
        2077     -8.400000e-01     -7.537602e-01      2.010786e-03
        2078     -7.600000e-01     -7.537632e-01      2.009820e-03
        2079     -7.600000e-01     -7.537662e-01      2.008856e-03
        2080     -9.200000e-01     -7.538462e-01      2.009479e-03
        2081     -9.200000e-01     -7.539260e-01      2.010099e-03
        2082     -8.400000e-01     -7.539673e-01      2.009559e-03
        2083     -8.400000e-01     -7.540086e-01      2.009018e-03
        2084     -7.600000e-01     -7.540115e-01      2.008056e-03
        2085     -6.800000e-01     -7.539760e-01      2.007407e-03
        2086     -8.400000e-01     -7.540173e-01      2.006868e-03
        2087     -9.200000e-01     -7.540968e-01      2.007482e-03
        2088     -9.200000e-01     -7.541762e-01      2.008092e-03
        2089     -9.200000e-01     -7.542556e-01      2.008699e-03
        2090     -7.600000e-01     -7.542584e-01      2.007740e-03
        2091     -8.400000e-01     -7.542994e-01      2.007199e-03
        2092     -8.400000e-01     -7.543403e-01      2.006657e-03
        2093     -8.400000e-01     -7.543813e-01      2.006116e-03
        2094     -8.400000e-01     -7.544222e-01      2.005574e-03
        2095     -8.400000e-01     -7.544630e-01      2.005033e-03
        2096     -8.400000e-01     -7.545038e-01      2.004492e-03
        2097     -8.400000e-01     -7.545446e-01      2.003950e-03
        2098     -8.400000e-01     -7.545853e-01      2.003409e-03
        2099     -8.400000e-01     -7.546260e-01      2.002868e-03
        2100     -8.400000e-01     -7.546667e-01      2.002327e-03
        2101     -8.400000e-01     -7.547073e-01      2.001786e-03
        2102     -8.400000e-01     -7.547479e-01      2.001244e-03
        2103     -7.600000e-01     -7.547504e-01      2.000294e-03
        2104     -9.200000e-01     -7.548289e-01      2.000885e-03
        2105     -8.400000e-01     -7.548694e-01      2.000344e-03
        2106     -8.400000e-01     -7.549098e-01      1.999802e-03
        2107     -8.400000e-01     -7.549502e-01      1.999261e-03
        2108     -8.400000e-01     -7.549905e-01      1.998719e-03
        2109     -8.400000e-01     -7.550308e-01      1.998178e-03
        2110     -9.200000e-01     -7.551090e-01      1.998760e-03
        2111     -7.600000e-01     -7.551113e-01      1.997815e-03
        2112     -7.600000e-01     -7.551136e-01      1.996870e-03
        2113     -6.800000e-01     -7.550781e-01      1.996241e-03
        2114     -7.600000e-01     -7.550804e-01      1.995298e-03
        2115     -7.600000e-01     -7.550827e-01      1.994356e-03
        2116     -7.600000e-01     -7.550851e-01      1.993415e-03
        2117     -8.400000e-01     -7.551252e-01      1.992877e-03
        2118     -7.600000e-01     -7.551275e-01      1.991937e-03
        2119     -6.800000e-01     -7.550920e-01      1.991313e-03
        2120     -6.800000e-01     -7.550566e-01      1.990689e-03
        2121     -6.000000e-01     -7.549835e-01      1.991092e-03
        2122     -7.600000e-01     -7.549859e-01      1.990155e-03
        2123     -6.800000e-01     -7.549505e-01      1.989531e-03
        2124     -7.600000e-01     -7.549529e-01      1.988596e-03
        2125     -6.800000e-01     -7.549176e-01      1.987973e-03
        2126     -7.600000e-01     -7.549200e-01      1.987039e-03
        2127     -7.600000e-01     -7.549224e-01      1.986106e-03
        2128     -7.600000e-01     -7.549248e-01      1.985174e-03
        2129     -7.600000e-01     -7.549272e-01      1.984243e-03
        2130     -7.600000e-01     -7.549296e-01      1.983313e-03
        2131     -8.400000e-01     -7.549695e-01      1.982784e-03
        2132     -7.600000e-01     -7.549719e-01      1.981856e-03
        2133     -6.800000e-01     -7.549367e-01      1.981238e-03
        2134     -6.800000e-01     -7.549016e-01      1.980621e-03
        2135     -6.000000e-01     -7.548290e-01      1.981022e-03
        2136     -6.800000e-01     -7.547940e-01      1.980404e-03
        2137     -6.800000e-01     -7.547590e-01      1.979787e-03
        2138     -6.800000e-01     -7.547240e-01      1.979169e-03
        2139     -7.600000e-01     -7.547265e-01      1.978246e-03
        2140     -7.600000e-01     -7.547290e-01      1.977323e-03
        2141     -8.400000e-01     -7.547688e-01      1.976800e-03
        2142     -8.400000e-01     -7.548086e-01      1.976278e-03
        2143     -7.600000e-01     -7.548110e-01      1.975357e-03
        2144     -7.600000e-01     -7.548134e-01      1.974437e-03
        2145     -7.600000e-01     -7.548159e-01      1.973518e-03
        2146     -8.400000e-01     -7.548555e-01      1.972998e-03
        2147     -8.400000e-01     -7.548952e-01      1.972477e-03
        2148     -8.400000e-01     -7.549348e-01      1.971957e-03
        2149     -8.400000e-01     -7.549744e-01      1.971436e-03
        2150     -8.400000e-01     -7.550140e-01      1.970916e-03
        2151     -8.400000e-01     -7.550535e-01      1.970396e-03
        2152     -8.400000e-01     -7.550929e-01      1.969876e-03
        2153     -7.600000e-01     -7.550952e-01      1.968962e-03
        2154     -6.800000e-01     -7.550604e-01      1.968356e-03
        2155     -7.600000e-01     -7.550626e-01      1.967444e-03
        2156     -7.600000e-01     -7.550649e-01      1.966533e-03
        2157     -6.800000e-01     -7.550301e-01      1.965929e-03
        2158     -6.000000e-01     -7.549583e-01      1.966331e-03
        2159     -7.600000e-01     -7.549606e-01      1.965421e-03
        2160     -6.800000e-01     -7.549259e-01      1.964818e-03
        2161     -7.600000e-01     -7.549283e-01      1.963910e-03
        2162     -7.600000e-01     -7.549306e-01      1.963003e-03
        2163     -8.400000e-01     -7.549699e-01      1.962489e-03
        2164     -7.600000e-01     -7.549723e-01      1.961584e-03
        2165     -7.600000e-01     -7.549746e-01      1.960679e-03
        2166     -7.600000e-01     -7.549769e-01      1.959775e-03
        2167     -6.800000e-01     -7.549423e-01      1.959176e-03
        2168     -6.800000e-01     -7.549077e-01      1.958578e-03
        2169     -7.600000e-01     -7.549101e-01      1.957676e-03
        2170     -7.600000e-01     -7.549124e-01      1.956775e-03
        2171     -7.600000e-01     -7.549148e-01      1.955875e-03
        2172     -7.600000e-01     -7.549171e-01      1.954976e-03
        2173     -7.600000e-01     -7.549195e-01      1.954078e-03
        2174     -7.600000e-01     -7.549218e-01      1.953180e-03
        2175     -6.800000e-01     -7.548874e-01      1.952586e-03
        2176     -7.600000e-01     -7.548897e-01      1.951690e-03
        2177     -7.600000e-01     -7.548921e-01      1.950795e-03
        2178     -8.400000e-01     -7.549311e-01      1.950291e-03
        2179     -8.400000e-01     -7.549702e-01      1.949787e-03
        2180     -9.200000e-01     -7.550459e-01      1.950361e-03
        2181     -9.200000e-01     -7.551215e-01      1.950933e-03
        2182     -8.400000e-01     -7.551604e-01      1.950426e-03
        2183     -7.600000e-01     -7.551626e-01      1.949534e-03
        2184     -7.600000e-01     -7.551648e-01      1.948643e-03
        2185     -8.400000e-01     -7.552037e-01      1.948138e-03
        2186     -8.400000e-01     -7.552425e-01      1.947633e-03
        2187     -8.400000e-01     -7.552812e-01      1.947128e-03
        2188     -7.600000e-01     -7.552834e-01      1.946239e-03
        2189     -7.600000e-01     -7.552855e-01      1.945351e-03
        2190     -7.600000e-01     -7.552877e-01      1.944464e-03
        2191     -7.600000e-01     -7.552898e-01      1.943578e-03
        2192     -8.400000e-01     -7.553285e-01      1.943075e-03
        2193     -8.400000e-01     -7.553671e-01      1.942573e-03
        2194     -6.800000e-01     -7.553327e-01      1.941991e-03
        2195     -8.400000e-01     -7.553713e-01      1.941489e-03
        2196     -8.400000e-01     -7.554098e-01      1.940988e-03
        2197     -7.600000e-01     -7.554119e-01      1.940105e-03
        2198     -7.600000e-01     -7.554140e-01      1.939224e-03
        2199     -7.600000e-01     -7.554161e-01      1.938343e-03
        2200     -7.600000e-01     -7.554182e-01      1.937463e-03
        2201     -6.800000e-01     -7.553839e-01      1.936886e-03
        2202     -7.600000e-01     -7.553860e-01      1.936007e-03
        2203     -8.400000e-01     -7.554244e-01      1.935510e-03
        2204     -8.400000e-01     -7.554628e-01      1.935012e-03
        2205     -9.200000e-01     -7.555374e-01      1.935572e-03
        2206     -9.200000e-01     -7.556120e-01      1.936130e-03
        2207     -9.200000e-01     -7.556865e-01      1.936685e-03
        2208     -9.200000e-01     -7.557609e-01      1.937237e-03
        2209     -9.200000e-01     -7.558352e-01      1.937787e-03
        2210     -9.200000e-01     -7.559095e-01      1.938333e-03
        2211     -7.600000e-01     -7.559114e-01      1.937457e-03
        2212     -7.600000e-01     -7.559132e-01      1.936582e-03
        2213     -8.400000e-01     -7.559512e-01      1.936080e-03
        2214     -7.600000e-01     -7.559530e-01      1.935206e-03
        2215     -8.400000e-01     -7.559910e-01      1.934704e-03
        2216     -8.400000e-01     -7.560289e-01      1.934203e-03
        2217     -7.600000e-01     -7.560307e-01      1.933331e-03
        2218     -8.400000e-01     -7.560685e-01      1.932830e-03
        2219     -6.800000e-01     -7.560342e-01      1.932263e-03
        2220     -6.800000e-01     -7.560000e-01      1.931696e-03
        2221     -8.400000e-01     -7.560378e-01      1.931197e-03
        2222     -8.400000e-01     -7.560756e-01      1.930697e-03
        2223     -6.800000e-01     -7.560414e-01      1.930132e-03
        2224     -7.600000e-01     -7.560432e-01      1.929265e-03
        2225     -6.800000e-01     -7.560090e-01      1.928701e-03
        2226     -6.800000e-01     -7.559748e-01      1.928136e-03
        2227     -6.800000e-01     -7.559407e-01      1.927572e-03
        2228     -6.000000e-01     -7.558707e-01      1.927977e-03
        2229     -6.000000e-01     -7.558008e-01      1.928380e-03
        2230     -7.600000e-01     -7.558027e-01      1.927516e-03
        2231     -6.800000e-01     -7.557687e-01      1.926952e-03
        2232     -7.600000e-01     -7.557706e-01      1.926090e-03
        2233     -7.600000e-01     -7.557725e-01      1.925228e-03
        2234     -6.800000e-01     -7.557386e-01      1.924665e-03
        2235     -6.000000e-01     -7.556689e-01      1.925065e-03
        2236     -6.000000e-01     -7.555993e-01      1.925462e-03
        2237     -7.600000e-01     -7.556013e-01      1.924603e-03
        2238     -6.000000e-01     -7.555317e-01      1.924998e-03
        2239     -7.600000e-01     -7.555337e-01      1.924139e-03
        2240     -7.600000e-01     -7.555357e-01      1.923281e-03
        2241     -6.800000e-01     -7.555020e-01      1.922718e-03
        2242     -6.800000e-01     -7.554683e-01      1.922156e-03
        2243     -6.800000e-01     -7.554347e-01      1.921593e-03
        2244     -7.600000e-01     -7.554367e-01      1.920738e-03
        2245     -6.800000e-01     -7.554031e-01      1.920176e-03
        2246     -6.000000e-01     -7.553339e-01      1.920568e-03
        2247     -6.000000e-01     -7.552648e-01      1.920957e-03
        2248     -6.800000e-01     -7.552313e-01      1.920394e-03
        2249     -6.800000e-01     -7.551979e-01      1.919831e-03
        2250     -6.800000e-01     -7.551644e-01      1.919269e-03
        2251     -6.800000e-01     -7.551311e-01      1.918707e-03
        2252     -7.600000e-01     -7.551332e-01      1.917856e-03
        2253     -7.600000e-01     -7.551354e-01      1.917006e-03
        2254     -6.800000e-01     -7.551020e-01      1.916445e-03
        2255     -6.800000e-01     -7.550687e-01      1.915885e-03
        2256     -7.600000e-01     -7.550709e-01      1.915037e-03
        2257     -7.600000e-01     -7.550731e-01      1.914189e-03
        2258     -7.600000e-01     -7.550753e-01      1.913343e-03
        2259     -7.600000e-01     -7.550775e-01      1.912497e-03
        2260     -7.600000e-01     -7.550796e-01      1.911652e-03
        2261     -6.000000e-01     -7.550111e-01      1.912037e-03
        2262     -6.000000e-01     -7.549425e-01      1.912419e-03
        2263     -6.800000e-01     -7.549094e-01      1.911861e-03
        2264     -6.800000e-01     -7.548763e-01      1.911303e-03
        2265     -6.000000e-01     -7.548079e-01      1.911682e-03
        2266     -6.000000e-01     -7.547396e-01      1.912058e-03
        2267     -6.800000e-01     -7.547067e-01      1.911499e-03
        2268     -6.000000e-01     -7.546384e-01      1.911873e-03
        2269     -6.800000e-01     -7.546056e-01      1.911313e-03
        2270     -7.600000e-01     -7.546079e-01      1.910473e-03
        2271     -8.400000e-01     -7.546455e-01      1.910001e-03
        2272     -6.800000e-01     -7.546127e-01      1.909443e-03
        2273     -6.800000e-01     -7.545799e-01      1.908885e-03
        2274     -7.600000e-01     -7.545822e-01      1.908047e-03
        2275     -6.000000e-01     -7.545143e-01      1.908418e-03
        2276     -5.200000e-01     -7.544112e-01      1.910359e-03
        2277     -6.800000e-01     -7.543786e-01      1.909800e-03
        2278     -7.600000e-01     -7.543810e-01      1.908963e-03
        2279     -7.600000e-01     -7.543835e-01      1.908127e-03
        2280     -6.800000e-01     -7.543509e-01      1.907569e-03
        2281     -7.600000e-01     -7.543534e-01      1.906734e-03
        2282     -7.600000e-01     -7.543558e-01      1.905900e-03
        2283     -6.800000e-01     -7.543233e-01      1.905344e-03
        2284     -6.800000e-01     -7.542907e-01      1.904787e-03
        2285     -6.800000e-01     -7.542582e-01      1.904231e-03
        2286     -6.800000e-01     -7.542257e-01      1.903675e-03
        2287     -5.200000e-01     -7.541233e-01      1.905596e-03
        2288     -6.000000e-01     -7.540559e-01      1.905953e-03
        2289     -6.800000e-01     -7.540236e-01      1.905395e-03
        2290     -6.000000e-01     -7.539563e-01      1.905750e-03
        2291     -5.200000e-01     -7.538542e-01      1.907652e-03
        2292     -5.200000e-01     -7.537522e-01      1.909546e-03
        2293     -6.800000e-01     -7.537200e-01      1.908985e-03
        2294     -6.000000e-01     -7.536530e-01      1.909328e-03
        2295     -6.000000e-01     -7.535861e-01      1.909670e-03
        2296     -6.800000e-01     -7.535540e-01      1.909107e-03
        2297     -7.600000e-01     -7.535568e-01      1.908278e-03
        2298     -6.000000e-01     -7.534900e-01      1.908617e-03
        2299     -6.000000e-01     -7.534232e-01      1.908954e-03
        2300     -6.800000e-01     -7.533913e-01      1.908391e-03
        2301     -6.800000e-01     -7.533594e-01      1.907828e-03
        2302     -6.000000e-01     -7.532928e-01      1.908162e-03
        2303     -5.200000e-01     -7.531915e-01      1.910021e-03
        2304     -4.400000e-01     -7.530556e-01      1.914023e-03
        2305     -5.200000e-01     -7.529544e-01      1.915861e-03
        2306     -5.200000e-01     -7.528534e-01      1.917692e-03
        2307     -5.200000e-01     -7.527525e-01      1.919515e-03
        2308     -6.800000e-01     -7.527210e-01      1.918942e-03
        2309     -5.200000e-01     -7.526202e-01      1.920756e-03
        2310     -5.200000e-01     -7.525195e-01      1.922562e-03
        2311     -7.600000e-01     -7.525227e-01      1.921733e-03
        2312     -7.600000e-01     -7.525260e-01      1.920905e-03
        2313     -8.400000e-01     -7.525638e-01      1.920446e-03
        2314     -8.400000e-01     -7.526016e-01      1.919988e-03
        2315     -8.400000e-01     -7.526393e-01      1.919530e-03
        2316     -8.400000e-01     -7.526770e-01      1.919072e-03
        2317     -7.600000e-01     -7.526802e-01      1.918246e-03
        2318     -7.600000e-01     -7.526833e-01      1.917421e-03
        2319     -6.800000e-01     -7.526520e-01      1.916850e-03
        2320     -5.200000e-01     -7.525517e-01      1.918645e-03
        2321     -6.000000e-01     -7.524860e-01      1.918944e-03
        2322     -6.800000e-01     -7.524548e-01      1.918372e-03
        2323     -6.800000e-01     -7.524236e-01      1.917800e-03
        2324     -7.600000e-01     -7.524269e-01      1.916977e-03
        2325     -7.600000e-01     -7.524301e-01      1.916155e-03
        2326     -8.400000e-01     -7.524678e-01      1.915701e-03
        2327     -8.400000e-01     -7.525054e-01      1.915247e-03
        2328     -8.400000e-01     -7.525430e-01      1.914793e-03
        2329     -6.800000e-01     -7.525118e-01      1.914225e-03
        2330     -7.600000e-01     -7.525150e-01      1.913406e-03
        2331     -6.000000e-01     -7.524496e-01      1.913703e-03
        2332     -6.000000e-01     -7.523842e-01      1.913999e-03
        2333     -7.600000e-01     -7.523875e-01      1.913181e-03
        2334     -7.600000e-01     -7.523907e-01      1.912364e-03
        2335     -6.800000e-01     -7.523597e-01      1.911797e-03
        2336     -7.600000e-01     -7.523630e-01      1.910981e-03
        2337     -7.600000e-01     -7.523663e-01      1.910166e-03
        2338     -7.600000e-01     -7.523695e-01      1.909352e-03
        2339     -7.600000e-01     -7.523728e-01      1.908538e-03
        2340     -7.600000e-01     -7.523761e-01      1.907725e-03
        2341     -7.600000e-01     -7.523793e-01      1.906913e-03
        2342     -8.400000e-01     -7.524167e-01      1.906466e-03
        2343     -8.400000e-01     -7.524541e-01      1.906019e-03
        2344     -7.600000e-01     -7.524573e-01      1.905208e-03
        2345     -6.800000e-01     -7.524264e-01      1.904646e-03
        2346     -7.600000e-01     -7.524297e-01      1.903837e-03
        2347     -9.200000e-01     -7.525011e-01      1.904364e-03
        2348     -8.400000e-01     -7.525383e-01      1.903918e-03
        2349     -7.600000e-01     -7.525415e-01      1.903110e-03
        2350     -7.600000e-01     -7.525447e-01      1.902303e-03
        2351     -8.400000e-01     -7.525819e-01      1.901857e-03
        2352     -6.800000e-01     -7.525510e-01      1.901299e-03
        2353     -7.600000e-01     -7.525542e-01      1.900494e-03
