#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
        5076      4.000000e-02      9.960599e-03      2.742263e-03
        5077      8.000000e-02      9.974394e-03      2.741758e-03
        5078     -1.200000e-01      9.948799e-03      2.741337e-03
        5079     -2.000000e-01      9.907462e-03      2.741109e-03
        5080     -2.800000e-01      9.850394e-03      2.741163e-03
        5081     -8.000000e-02      9.832710e-03      2.740681e-03
        5082     -1.200000e-01      9.807163e-03      2.740261e-03
        5083     -2.000000e-01      9.765886e-03      2.740032e-03
        5084     -3.600000e-01      9.693155e-03      2.740459e-03
        5085     -3.600000e-01      9.620452e-03      2.740884e-03
        5086     -2.400000e-01      9.571372e-03      2.740784e-03
        5087     -2.800000e-01      9.514449e-03      2.740837e-03
        5088     -3.200000e-01      9.449686e-03      2.741063e-03
        5089     -8.000000e-02      9.432108e-03      2.740581e-03
        5090      0.000000e+00      9.430255e-03      2.740043e-03
        5091      3.200000e-01      9.491259e-03      2.740184e-03
        5092      0.000000e+00      9.489395e-03      2.739646e-03
        5093     -1.200000e-01      9.463970e-03      2.739226e-03
        5094      1.600000e-01      9.493522e-03      2.738848e-03
        5095     -8.000000e-02      9.475957e-03      2.738367e-03
        5096     -1.600000e-01      9.442700e-03      2.738031e-03
        5097      2.000000e-01      9.480086e-03      2.737749e-03
        5098      3.600000e-01      9.548843e-03      2.738076e-03
        5099      4.800000e-01      9.641106e-03      2.739093e-03
        5100      4.400000e-01      9.725490e-03      2.739855e-03
        5101      1.600000e-01      9.754950e-03      2.739476e-03
        5102     -8.000000e-02      9.737358e-03      2.738996e-03
        5103      1.600000e-01      9.766804e-03      2.738617e-03
        5104      1.200000e-01      9.788401e-03      2.738166e-03
        5105     -1.200000e-01      9.762977e-03      2.737748e-03
        5106     -4.000000e-01      9.682726e-03      2.738387e-03
        5107     -1.200000e-01      9.657333e-03      2.737969e-03
        5108     -8.000000e-02      9.639781e-03      2.737489e-03
        5109     -8.000000e-02      9.622235e-03      2.737010e-03
        5110     -4.000000e-02      9.612524e-03      2.736491e-03
        5111     -8.000000e-02      9.594991e-03      2.736012e-03
        5112     -4.000000e-02      9.585290e-03      2.735494e-03
        5113     -4.000000e-02      9.575592e-03      2.734976e-03
        5114      1.200000e-01      9.597184e-03      2.734527e-03
        5115     -8.000000e-02      9.579668e-03      2.734048e-03
        5116     -1.600000e-01      9.546521e-03      2.733715e-03
        5117      4.000000e-02      9.552472e-03      2.733187e-03
        5118      0.000000e+00      9.550606e-03      2.732653e-03
        5119      2.800000e-01      9.603438e-03      2.732630e-03
        5120      4.000000e-02      9.609375e-03      2.732103e-03
        5121      4.000000e-02      9.615310e-03      2.731576e-03
        5122     -4.000000e-02      9.605623e-03      2.731060e-03
        5123     -1.200000e-01      9.580324e-03      2.730644e-03
        5124      0.000000e+00      9.578454e-03      2.730112e-03
        5125      4.800000e-01      9.670244e-03      2.731121e-03
        5126      1.200000e-01      9.691767e-03      2.730674e-03
        5127     -4.000000e-02      9.682075e-03      2.730158e-03
        5128     -1.600000e-01      9.648986e-03      2.729826e-03
        5129     -1.200000e-01      9.623708e-03      2.729411e-03
        5130     -2.000000e-01      9.582846e-03      2.729185e-03
        5131     -4.000000e-01      9.503021e-03      2.729820e-03
        5132     -8.000000e-02      9.485581e-03      2.729344e-03
        5133      4.000000e-02      9.491525e-03      2.728819e-03
        5134      8.000000e-02      9.505259e-03      2.728322e-03
        5135     -1.600000e-01      9.472249e-03      2.727990e-03
        5136     -8.000000e-02      9.454829e-03      2.727514e-03
        5137     -4.000000e-02      9.445201e-03      2.727001e-03
        5138      0.000000e+00      9.443363e-03      2.726470e-03
        5139      1.600000e-01      9.472660e-03      2.726097e-03
        5140     -8.000000e-02      9.455253e-03      2.725622e-03
        5141     -1.600000e-01      9.422291e-03      2.725292e-03
        5142     -4.000000e-02      9.412680e-03      2.724779e-03
        5143     -8.000000e-02      9.395295e-03      2.724304e-03
        5144      4.000000e-02      9.401244e-03      2.723781e-03
        5145      2.000000e-01      9.438290e-03      2.723504e-03
        5146     -8.000000e-02      9.420909e-03      2.723030e-03
        5147     -3.200000e-01      9.356907e-03      2.723253e-03
        5148     -2.000000e-01      9.316239e-03      2.723027e-03
        5149     -1.200000e-01      9.291124e-03      2.722614e-03
        5150      2.000000e-01      9.328155e-03      2.722338e-03
        5151      2.800000e-01      9.380703e-03      2.722316e-03
        5152      2.400000e-01      9.425466e-03      2.722156e-03
        5153      4.000000e-02      9.431399e-03      2.721634e-03
        5154      2.000000e-01      9.468374e-03      2.721357e-03
        5155      2.800000e-01      9.520854e-03      2.721335e-03
        5156      4.000000e-01      9.596587e-03      2.721861e-03
        5157      2.000000e-01      9.633508e-03      2.721583e-03
        5158      2.400000e-01      9.678170e-03      2.721422e-03
        5159      0.000000e+00      9.676294e-03      2.720895e-03
        5160     -3.200000e-01      9.612403e-03      2.721118e-03
        5161     -1.600000e-01      9.579539e-03      2.720789e-03
        5162     -2.400000e-01      9.531189e-03      2.720692e-03
        5163     -2.000000e-01      9.490606e-03      2.720468e-03
        5164     -2.800000e-01      9.434547e-03      2.720518e-03
        5165     -1.600000e-01      9.401742e-03      2.720189e-03
        5166     -8.000000e-02      9.384437e-03      2.719718e-03
        5167      1.600000e-01      9.413586e-03      2.719348e-03
        5168      8.000000e-02      9.427245e-03      2.718856e-03
        5169      4.000000e-02      9.433159e-03      2.718336e-03
        5170      8.000000e-02      9.446809e-03      2.717845e-03
        5171      8.000000e-02      9.460453e-03      2.717353e-03
        5172      2.000000e-01      9.497293e-03      2.717078e-03
        5173      1.600000e-01      9.526387e-03      2.716708e-03
        5174      2.400000e-01      9.570932e-03      2.716548e-03
        5175     -1.200000e-01      9.545894e-03      2.716139e-03
        5176     -1.600000e-01      9.513138e-03      2.715811e-03
        5177     -1.200000e-01      9.488121e-03      2.715402e-03
        5178      4.000000e-02      9.494013e-03      2.714884e-03
        5179     -8.000000e-02      9.476733e-03      2.714415e-03
        5180     -1.200000e-01      9.451737e-03      2.714006e-03
        5181      1.600000e-01      9.480795e-03      2.713638e-03
        5182      2.000000e-01      9.517561e-03      2.713363e-03
        5183     -4.000000e-02      9.508007e-03      2.712856e-03
        5184     -1.600000e-01      9.475309e-03      2.712530e-03
        5185     -8.000000e-02      9.458052e-03      2.712062e-03
        5186      0.000000e+00      9.456228e-03      2.711539e-03
        5187      1.600000e-01      9.485252e-03      2.711172e-03
        5188      8.000000e-02      9.498843e-03      2.710683e-03
        5189      4.000000e-02      9.504722e-03      2.710167e-03
        5190      8.000000e-02      9.518304e-03      2.709679e-03
        5191      2.800000e-01      9.570410e-03      2.709658e-03
        5192      1.200000e-01      9.591680e-03      2.709220e-03
        5193      3.200000e-01      9.651454e-03      2.709357e-03
        5194      0.000000e+00      9.649596e-03      2.708836e-03
        5195      2.000000e-01      9.686237e-03      2.708563e-03
        5196     -4.000000e-02      9.676674e-03      2.708058e-03
        5197     -2.400000e-01      9.628632e-03      2.707963e-03
        5198     -1.600000e-01      9.595998e-03      2.707639e-03
        5199      0.000000e+00      9.594153e-03      2.707119e-03
        5200     -4.000000e-01      9.515385e-03      2.707744e-03
        5201     -4.400000e-01      9.428956e-03      2.708602e-03
        5202     -2.800000e-01      9.373318e-03      2.708653e-03
        5203     -3.600000e-01      9.302326e-03      2.709063e-03
        5204     -2.000000e-01      9.262106e-03      2.708841e-03
        5205     -4.400000e-01      9.175793e-03      2.709695e-03
        5206     -3.200000e-01      9.112562e-03      2.709912e-03
        5207     -1.600000e-01      9.080085e-03      2.709586e-03
        5208     -4.400000e-01      8.993856e-03      2.710438e-03
        5209     -3.200000e-01      8.930697e-03      2.710653e-03
        5210      4.000000e-02      8.936660e-03      2.710140e-03
        5211     -4.000000e-02      8.927269e-03      2.709636e-03
        5212      2.000000e-01      8.963929e-03      2.709364e-03
        5213      1.600000e-01      8.992902e-03      2.708999e-03
        5214      8.000000e-02      9.006521e-03      2.708514e-03
        5215     -2.800000e-01      8.951103e-03      2.708561e-03
        5216     -1.200000e-01      8.926380e-03      2.708155e-03
        5217     -1.600000e-01      8.894000e-03      2.707829e-03
        5218     -8.000000e-02      8.876964e-03      2.707364e-03
        5219     -1.200000e-01      8.852271e-03      2.706958e-03
        5220      0.000000e+00      8.850575e-03      2.706440e-03
        5221      8.000000e-02      8.864202e-03      2.705956e-03
        5222     -8.000000e-02      8.847185e-03      2.705491e-03
        5223     -4.000000e-02      8.837833e-03      2.704989e-03
        5224      4.000000e-02      8.843798e-03      2.704478e-03
        5225      0.000000e+00      8.842105e-03      2.703961e-03
        5226      1.600000e-01      8.871029e-03      2.703598e-03
        5227      1.200000e-01      8.892290e-03      2.703164e-03
        5228      1.600000e-01      8.921194e-03      2.702802e-03
        5229      8.000000e-02      8.934787e-03      2.702319e-03
        5230     -1.600000e-01      8.902486e-03      2.701996e-03
        5231     -2.000000e-01      8.862550e-03      2.701774e-03
        5232     -2.000000e-01      8.822630e-03      2.701553e-03
        5233      8.000000e-02      8.836232e-03      2.701071e-03
        5234      0.000000e+00      8.834543e-03      2.700555e-03
        5235     -1.200000e-01      8.809933e-03      2.700151e-03
        5236     -3.600000e-01      8.739496e-03      2.700554e-03
        5237     -2.800000e-01      8.684361e-03      2.700601e-03
        5238     -4.000000e-02      8.675067e-03      2.700102e-03
        5239      1.600000e-01      8.703951e-03      2.699741e-03
        5240     -4.000000e-02      8.694656e-03      2.699242e-03
        5241     -2.000000e-01      8.654837e-03      2.699020e-03
        5242     -2.800000e-01      8.599771e-03      2.699067e-03
        5243     -2.000000e-01      8.559985e-03      2.698845e-03
        5244     -2.000000e-01      8.520214e-03      2.698624e-03
        5245     -2.000000e-01      8.480458e-03      2.698402e-03
        5246     -2.000000e-01      8.440717e-03      2.698180e-03
        5247      4.000000e-02      8.446731e-03      2.697673e-03
        5248      1.200000e-01      8.467988e-03      2.697243e-03
        5249      3.600000e-01      8.534959e-03      2.697560e-03
        5250      3.600000e-01      8.601905e-03      2.697877e-03
        5251      5.600000e-01      8.706913e-03      2.699406e-03
        5252      4.400000e-01      8.789033e-03      2.700141e-03
        5253      5.600000e-01      8.893965e-03      2.701665e-03
        5254      5.200000e-01      8.991245e-03      2.702901e-03
        5255      3.200000e-01      9.050428e-03      2.703035e-03
        5256      4.000000e-02      9.056317e-03      2.702527e-03
        5257      1.200000e-01      9.077421e-03      2.702095e-03
        5258     -8.000000e-02      9.060479e-03      2.701635e-03
        5259     -4.000000e-02      9.051150e-03      2.701137e-03
        5260     -2.000000e-01      9.011407e-03      2.700916e-03
        5261     -1.200000e-01      8.986885e-03      2.700514e-03
        5262     -2.400000e-01      8.939567e-03      2.700415e-03
        5263     -2.000000e-01      8.899867e-03      2.700194e-03
        5264     -8.000000e-02      8.882979e-03      2.699734e-03
        5265     -4.000000e-02      8.873694e-03      2.699237e-03
        5266      4.000000e-02      8.879605e-03      2.698731e-03
        5267      8.000000e-02      8.893108e-03      2.698252e-03
        5268      1.200000e-01      8.914199e-03      2.697822e-03
        5269      3.600000e-01      8.980831e-03      2.698133e-03
        5270      2.800000e-01      9.032258e-03      2.698111e-03
        5271      2.000000e-01      9.068488e-03      2.697843e-03
        5272      0.000000e+00      9.066768e-03      2.697331e-03
        5273      1.600000e-01      9.095392e-03      2.696972e-03
        5274      2.000000e-01      9.131589e-03      2.696703e-03
        5275      2.400000e-01      9.175355e-03      2.696547e-03
        5276      4.400000e-01      9.257013e-03      2.697272e-03
        5277      1.600000e-01      9.285579e-03      2.696912e-03
        5278      2.800000e-01      9.336870e-03      2.696889e-03
        5279      8.000000e-02      9.350256e-03      2.696411e-03
        5280      4.000000e-02      9.356061e-03      2.695907e-03
        5281      2.400000e-01      9.399735e-03      2.695750e-03
        5282      2.000000e-01      9.435820e-03      2.695481e-03
        5283      1.200000e-01      9.456748e-03      2.695052e-03
        5284     -8.000000e-02      9.439818e-03      2.694595e-03
        5285     -4.000000e-02      9.430464e-03      2.694102e-03
        5286      2.400000e-01      9.474082e-03      2.693945e-03
        5287      0.000000e+00      9.472291e-03      2.693436e-03
        5288     -1.200000e-01      9.447806e-03      2.693038e-03
        5289     -4.000000e-02      9.438457e-03      2.692545e-03
        5290     -1.200000e-01      9.413989e-03      2.692147e-03
        5291      8.000000e-02      9.427329e-03      2.691672e-03
        5292      4.000000e-02      9.433107e-03      2.691169e-03
        5293     -4.000000e-02      9.423767e-03      2.690677e-03
        5294      8.000000e-02      9.437099e-03      2.690202e-03
        5295      0.000000e+00      9.435316e-03      2.689694e-03
        5296     -1.600000e-01      9.403323e-03      2.689377e-03
        5297     -1.200000e-01      9.378894e-03      2.688980e-03
        5298     -4.000000e-02      9.369573e-03      2.688489e-03
        5299      0.000000e+00      9.367805e-03      2.687982e-03
        5300      0.000000e+00      9.366038e-03      2.687475e-03
        5301      2.800000e-01      9.417091e-03      2.687453e-03
        5302      3.200000e-01      9.475670e-03      2.687585e-03
        5303      2.400000e-01      9.519140e-03      2.687429e-03
        5304      2.000000e-01      9.555053e-03      2.687163e-03
        5305      2.400000e-01      9.598492e-03      2.687007e-03
        5306      2.400000e-01      9.641915e-03      2.686852e-03
        5307      2.400000e-01      9.685321e-03      2.686696e-03
        5308      4.000000e-01      9.758855e-03      2.687196e-03
        5309      0.000000e+00      9.757016e-03      2.686690e-03
        5310      1.200000e-01      9.777778e-03      2.686265e-03
        5311      8.000000e-02      9.791000e-03      2.685791e-03
        5312      2.400000e-01      9.834337e-03      2.685635e-03
        5313      2.400000e-01      9.877659e-03      2.685479e-03
        5314      2.400000e-01      9.920963e-03      2.685323e-03
        5315      1.200000e-01      9.941675e-03      2.684898e-03
        5316      4.000000e-02      9.947329e-03      2.684398e-03
        5317      1.600000e-01      9.975550e-03      2.684042e-03
        5318      0.000000e+00      9.973674e-03      2.683538e-03
        5319     -1.600000e-01      9.941718e-03      2.683224e-03
        5320     -1.600000e-01      9.909774e-03      2.682909e-03
        5321     -1.200000e-01      9.885360e-03      2.682516e-03
        5322      0.000000e+00      9.883502e-03      2.682013e-03
        5323      2.000000e-01      9.919218e-03      2.681747e-03
        5324      2.800000e-01      9.969947e-03      2.681723e-03
        5325      3.600000e-01      1.003568e-02      2.682025e-03
        5326      5.200000e-01      1.013143e-02      2.683230e-03
        5327      1.200000e-01      1.015206e-02      2.682805e-03
        5328      0.000000e+00      1.015015e-02      2.682303e-03
        5329     -2.400000e-01      1.010321e-02      2.682210e-03
        5330     -1.200000e-01      1.007880e-02      2.681818e-03
        5331     -8.000000e-02      1.006190e-02      2.681368e-03
        5332     -2.000000e-01      1.002251e-02      2.681154e-03
        5333     -2.400000e-01      9.975623e-03      2.681062e-03
        5334      0.000000e+00      9.973753e-03      2.680560e-03
        5335     -2.000000e-01      9.934396e-03      2.680346e-03
        5336      8.000000e-02      9.947526e-03      2.679876e-03
        5337      4.000000e-02      9.953157e-03      2.679380e-03
        5338      1.200000e-01      9.973773e-03      2.678957e-03
        5339     -8.000000e-02      9.956921e-03      2.678508e-03
        5340     -8.000000e-02      9.940075e-03      2.678060e-03
        5341      1.600000e-01      9.968171e-03      2.677706e-03
        5342     -8.000000e-02      9.951329e-03      2.677257e-03
        5343     -8.000000e-02      9.934494e-03      2.676809e-03
        5344     -1.200000e-01      9.910180e-03      2.676419e-03
        5345     -1.600000e-01      9.878391e-03      2.676107e-03
        5346     -2.000000e-01      9.839132e-03      2.675894e-03
        5347     -4.000000e-02      9.829811e-03      2.675410e-03
        5348     -4.000000e-02      9.820494e-03      2.674926e-03
        5349      3.200000e-01      9.878482e-03      2.675054e-03
        5350     -1.200000e-01      9.854206e-03      2.674664e-03
        5351     -1.600000e-01      9.822463e-03      2.674353e-03
        5352     -4.000000e-02      9.813154e-03      2.673869e-03
        5353     -8.000000e-02      9.796376e-03      2.673423e-03
        5354     -4.000000e-02      9.787075e-03      2.672939e-03
        5355      8.000000e-02      9.800187e-03      2.672472e-03
        5356     -4.000000e-01      9.723674e-03      2.673068e-03
        5357     -3.200000e-01      9.662124e-03      2.673278e-03
        5358     -2.400000e-01      9.615528e-03      2.673185e-03
        5359     -8.000000e-02      9.598806e-03      2.672739e-03
        5360      8.000000e-02      9.611940e-03      2.672272e-03
        5361      1.200000e-01      9.632531e-03      2.671853e-03
        5362      0.000000e+00      9.630735e-03      2.671355e-03
        5363      1.600000e-01      9.658773e-03      2.671004e-03
        5364     -1.200000e-01      9.634601e-03      2.670616e-03
        5365     -4.000000e-01      9.558248e-03      2.671209e-03
        5366     -4.800000e-01      9.467015e-03      2.672269e-03
        5367     -4.400000e-01      9.383268e-03      2.673083e-03
        5368     -4.400000e-01      9.299553e-03      2.673896e-03
        5369     -2.400000e-01      9.253120e-03      2.673801e-03
        5370     -1.200000e-01      9.229050e-03      2.673411e-03
        5371      8.000000e-02      9.242227e-03      2.672946e-03
        5372     -2.400000e-01      9.195830e-03      2.672851e-03
        5373     -2.000000e-01      9.156896e-03      2.672637e-03
        5374     -5.600000e-01      9.050986e-03      2.674237e-03
        5375     -2.000000e-01      9.012093e-03      2.674023e-03
        5376      0.000000e+00      9.010417e-03      2.673526e-03
        5377     -2.000000e-01      8.971545e-03      2.673311e-03
        5378     -1.600000e-01      8.940126e-03      2.672999e-03
        5379     -1.200000e-01      8.916155e-03      2.672609e-03
        5380     -1.200000e-01      8.892193e-03      2.672220e-03
        5381     -4.000000e-02      8.883107e-03      2.671739e-03
        5382     -2.400000e-01      8.836864e-03      2.671643e-03
        5383     -1.600000e-01      8.805499e-03      2.671330e-03
        5384     -3.200000e-01      8.744428e-03      2.671532e-03
        5385     -1.200000e-01      8.720520e-03      2.671143e-03
        5386     -8.000000e-02      8.704048e-03      2.670698e-03
        5387      1.200000e-01      8.724708e-03      2.670282e-03
        5388     -3.200000e-01      8.663697e-03      2.670483e-03
        5389     -3.200000e-01      8.602709e-03      2.670684e-03
        5390     -2.800000e-01      8.549165e-03      2.670725e-03
        5391      0.000000e+00      8.547579e-03      2.670230e-03
        5392      1.200000e-01      8.568249e-03      2.669815e-03
        5393      4.000000e-02      8.574078e-03      2.669326e-03
        5394     -4.000000e-02      8.565072e-03      2.668847e-03
        5395      1.200000e-01      8.585728e-03      2.668432e-03
        5396      2.000000e-01      8.621201e-03      2.668173e-03
        5397      2.400000e-01      8.664073e-03      2.668023e-03
        5398     -8.000000e-02      8.647647e-03      2.667580e-03
        5399      2.400000e-01      8.690498e-03      2.667430e-03
        5400      3.600000e-01      8.755556e-03      2.667729e-03
        5401      1.600000e-01      8.783559e-03      2.667382e-03
        5402      0.000000e+00      8.781933e-03      2.666889e-03
        5403     -4.000000e-02      8.772904e-03      2.666410e-03
        5404      8.000000e-02      8.786084e-03      2.665950e-03
        5405      1.600000e-01      8.814061e-03      2.665603e-03
        5406      2.800000e-01      8.864225e-03      2.665582e-03
        5407      8.000000e-02      8.877381e-03      2.665121e-03
        5408     -1.200000e-01      8.853550e-03      2.664735e-03
        5409      0.000000e+00      8.851913e-03      2.664243e-03
        5410     -4.000000e-02      8.842884e-03      2.663766e-03
        5411     -1.600000e-01      8.811680e-03      2.663456e-03
        5412      0.000000e+00      8.810052e-03      2.662965e-03
        5413     -1.200000e-01      8.786255e-03      2.662579e-03
        5414     -4.000000e-02      8.777244e-03      2.662103e-03
        5415     -4.000000e-02      8.768236e-03      2.661626e-03
        5416     -4.000000e-02      8.759232e-03      2.661150e-03
        5417     -1.200000e-01      8.735462e-03      2.660765e-03
        5418     -2.800000e-01      8.682171e-03      2.660807e-03
        5419     -2.800000e-01      8.628898e-03      2.660850e-03
        5420      8.000000e-02      8.642066e-03      2.660391e-03
        5421     -4.000000e-02      8.633094e-03      2.659916e-03
        5422      8.000000e-02      8.646256e-03      2.659458e-03
        5423      8.000000e-02      8.659414e-03      2.659000e-03
        5424     -2.400000e-01      8.613569e-03      2.658905e-03
        5425     -3.200000e-01      8.552995e-03      2.659104e-03
        5426     -1.600000e-01      8.521931e-03      2.658796e-03
        5427      1.200000e-01      8.542473e-03      2.658385e-03
        5428      1.600000e-01      8.570376e-03      2.658042e-03
        5429      0.000000e+00      8.568797e-03      2.657553e-03
        5430     -2.000000e-01      8.530387e-03      2.657341e-03
        5431     -2.000000e-01      8.491990e-03      2.657129e-03
        5432     -4.000000e-02      8.483063e-03      2.656655e-03
        5433      2.000000e-01      8.518314e-03      2.656400e-03
        5434      2.800000e-01      8.568274e-03      2.656381e-03
        5435      1.200000e-01      8.588776e-03      2.655971e-03
        5436     -2.000000e-01      8.550405e-03      2.655760e-03
        5437      8.000000e-02      8.563546e-03      2.655304e-03
        5438      8.000000e-02      8.576683e-03      2.654848e-03
        5439      8.000000e-02      8.589814e-03      2.654392e-03
        5440      1.600000e-01      8.617647e-03      2.654050e-03
        5441      1.200000e-01      8.638118e-03      2.653641e-03
        5442     -2.000000e-01      8.599779e-03      2.653431e-03
        5443     -3.200000e-01      8.539408e-03      2.653630e-03
        5444     -2.400000e-01      8.493755e-03      2.653535e-03
        5445     -2.400000e-01      8.448118e-03      2.653440e-03
        5446     -2.000000e-01      8.409842e-03      2.653229e-03
        5447     -2.800000e-01      8.356894e-03      2.653270e-03
        5448     -1.200000e-01      8.333333e-03      2.652888e-03
        5449     -8.000000e-02      8.317122e-03      2.652450e-03
        5450      1.200000e-01      8.337615e-03      2.652043e-03
        5451      3.600000e-01      8.402128e-03      2.652341e-03
        5452      2.800000e-01      8.451944e-03      2.652322e-03
        5453      3.600000e-01      8.516413e-03      2.652619e-03
        5454      0.000000e+00      8.514851e-03      2.652133e-03
        5455     -2.400000e-01      8.469294e-03      2.652038e-03
        5456     -3.600000e-01      8.401760e-03      2.652412e-03
        5457     -1.600000e-01      8.370900e-03      2.652106e-03
        5458     -2.000000e-01      8.332723e-03      2.651894e-03
        5459     -8.000000e-02      8.316541e-03      2.651458e-03
        5460     -1.600000e-01      8.285714e-03      2.651152e-03
        5461      0.000000e+00      8.284197e-03      2.650667e-03
        5462      0.000000e+00      8.282680e-03      2.650182e-03
        5463      4.000000e-02      8.288486e-03      2.649703e-03
        5464     -4.000000e-02      8.279649e-03      2.649233e-03
        5465     -2.400000e-01      8.234218e-03      2.649137e-03
        5466      1.200000e-01      8.254665e-03      2.648732e-03
        5467      8.000000e-02      8.267789e-03      2.648280e-03
        5468      4.000000e-02      8.273592e-03      2.647802e-03
        5469      2.000000e-01      8.308649e-03      2.647550e-03
        5470      4.000000e-02      8.314442e-03      2.647072e-03
        5471     -4.000000e-02      8.305611e-03      2.646603e-03
        5472     -2.800000e-01      8.252924e-03      2.646644e-03
        5473     -3.200000e-01      8.192947e-03      2.646840e-03
        5474     -1.200000e-01      8.169529e-03      2.646460e-03
        5475      1.200000e-01      8.189954e-03      2.646055e-03
        5476     -2.000000e-01      8.151936e-03      2.645845e-03
        5477     -1.200000e-01      8.128538e-03      2.645465e-03
        5478     -4.000000e-02      8.119752e-03      2.644997e-03
        5479      2.000000e-01      8.154773e-03      2.644746e-03
        5480      4.000000e-02      8.160584e-03      2.644270e-03
        5481      0.000000e+00      8.159095e-03      2.643788e-03
        5482      0.000000e+00      8.157607e-03      2.643306e-03
        5483     -1.600000e-01      8.126938e-03      2.643002e-03
        5484      4.000000e-02      8.132750e-03      2.642526e-03
        5485     -1.200000e-01      8.109389e-03      2.642148e-03
        5486     -2.400000e-01      8.064163e-03      2.642053e-03
        5487     -2.400000e-01      8.018954e-03      2.641958e-03
        5488     -4.000000e-02      8.010204e-03      2.641492e-03
        5489     -2.000000e-01      7.972308e-03      2.641282e-03
        5490     -3.200000e-01      7.912568e-03      2.641477e-03
        5491     -2.400000e-01      7.867419e-03      2.641381e-03
        5492     -4.000000e-02      7.858704e-03      2.640915e-03
        5493      4.000000e-02      7.864555e-03      2.640440e-03
        5494     -1.600000e-01      7.834001e-03      2.640137e-03
        5495      1.600000e-01      7.861692e-03      2.639801e-03
        5496      4.000000e-01      7.933042e-03      2.640285e-03
        5497      2.000000e-01      7.967983e-03      2.640036e-03
        5498     -8.000000e-02      7.951983e-03      2.639604e-03
        5499     -8.000000e-02      7.935988e-03      2.639173e-03
        5500      0.000000e+00      7.934545e-03      2.638693e-03
        5501      1.200000e-01      7.954917e-03      2.638292e-03
        5502      2.400000e-01      7.997092e-03      2.638150e-03
        5503      2.800000e-01      8.046520e-03      2.638133e-03
        5504      1.600000e-01      8.074128e-03      2.637799e-03
        5505      8.000000e-02      8.087193e-03      2.637352e-03
        5506     -1.600000e-01      8.056665e-03      2.637049e-03
        5507     -1.200000e-01      8.033412e-03      2.636673e-03
        5508      1.200000e-01      8.053740e-03      2.636273e-03
        5509     -4.000000e-02      8.045017e-03      2.635809e-03
        5510     -8.000000e-02      8.029038e-03      2.635379e-03
        5511      2.000000e-01      8.063872e-03      2.635131e-03
        5512      1.200000e-01      8.084180e-03      2.634731e-03
        5513      0.000000e+00      8.082714e-03      2.634253e-03
        5514     -4.000000e-02      8.073993e-03      2.633790e-03
        5515     -2.000000e-01      8.036265e-03      2.633583e-03
        5516      1.600000e-01      8.063814e-03      2.633249e-03
        5517      0.000000e+00      8.062353e-03      2.632772e-03
        5518      4.000000e-02      8.068141e-03      2.632302e-03
        5519     -8.000000e-02      8.052183e-03      2.631873e-03
        5520     -1.600000e-01      8.021739e-03      2.631572e-03
        5521     -1.600000e-01      7.991306e-03      2.631272e-03
        5522      1.200000e-01      8.011590e-03      2.630873e-03
        5523      4.000000e-02      8.017382e-03      2.630403e-03
        5524     -1.600000e-01      7.986966e-03      2.630103e-03
        5525     -4.000000e-02      7.978281e-03      2.629641e-03
        5526     -1.200000e-01      7.955121e-03      2.629267e-03
        5527     -8.000000e-02      7.939208e-03      2.628840e-03
        5528     -8.000000e-02      7.923300e-03      2.628413e-03
        5529      1.600000e-01      7.950805e-03      2.628081e-03
        5530      1.600000e-01      7.978300e-03      2.627750e-03
        5531      1.600000e-01      8.005786e-03      2.627418e-03
        5532      4.000000e-02      8.011569e-03      2.626950e-03
        5533      0.000000e+00      8.010121e-03      2.626475e-03
        5534      4.000000e-02      8.015902e-03      2.626007e-03
        5535      1.200000e-01      8.036134e-03      2.625611e-03
        5536      4.000000e-02      8.041908e-03      2.625143e-03
        5537      1.600000e-01      8.069352e-03      2.624812e-03
        5538      2.800000e-01      8.118454e-03      2.624797e-03
        5539      3.200000e-01      8.174761e-03      2.624927e-03
        5540      1.600000e-01      8.202166e-03      2.624596e-03
        5541      2.000000e-01      8.236780e-03      2.624351e-03
        5542      1.200000e-01      8.256947e-03      2.623955e-03
        5543     -1.200000e-01      8.233808e-03      2.623584e-03
        5544     -2.000000e-01      8.196248e-03      2.623379e-03
        5545      4.000000e-02      8.201984e-03      2.622912e-03
        5546      0.000000e+00      8.200505e-03      2.622440e-03
        5547     -2.800000e-01      8.148549e-03      2.622482e-03
        5548     -2.400000e-01      8.103821e-03      2.622390e-03
        5549     -1.200000e-01      8.080735e-03      2.622020e-03
        5550     -1.200000e-01      8.057658e-03      2.621649e-03
        5551      1.200000e-01      8.077824e-03      2.621254e-03
        5552      4.000000e-02      8.083573e-03      2.620788e-03
        5553      4.000000e-02      8.089321e-03      2.620322e-03
        5554     -1.600000e-01      8.059057e-03      2.620025e-03
        5555     -2.000000e-01      8.021602e-03      2.619821e-03
        5556     -3.600000e-01      7.955364e-03      2.620187e-03
        5557     -4.400000e-01      7.874753e-03      2.620955e-03
        5558     -3.200000e-01      7.815761e-03      2.621148e-03
        5559     -4.000000e-01      7.742400e-03      2.621703e-03
        5560     -4.400000e-01      7.661871e-03      2.622467e-03
        5561     -2.800000e-01      7.610142e-03      2.622506e-03
        5562     -1.200000e-01      7.587199e-03      2.622135e-03
        5563     -1.600000e-01      7.557074e-03      2.621837e-03
        5564     -2.000000e-01      7.519770e-03      2.621631e-03
