#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       34823      8.266987e-01      7.996385e-01      2.641700e-04
       34824      8.274399e-01      7.996393e-01      2.641636e-04
       34825      8.281802e-01      7.996401e-01      2.641573e-04
       34826      8.289046e-01      7.996409e-01      2.641510e-04
       34827      8.294501e-01      7.996418e-01      2.641448e-04
       34828      8.299985e-01      7.996426e-01      2.641387e-04
       34829      8.305467e-01      7.996435e-01      2.641326e-04
       34830      8.310946e-01      7.996444e-01      2.641265e-04
       34831      8.316409e-01      7.996454e-01      2.641206e-04
       34832      8.321827e-01      7.996463e-01      2.641146e-04
       34833      8.327214e-01      7.996472e-01      2.641088e-04
       34834      8.332531e-01      7.996482e-01      2.641029e-04
       34835      8.337350e-01      7.996492e-01      2.640972e-04
       34836      8.341184e-01      7.996502e-01      2.640914e-04
       34837      8.345023e-01      7.996512e-01      2.640858e-04
       34838      8.348859e-01      7.996522e-01      2.640801e-04
       34839      8.352701e-01      7.996532e-01      2.640745e-04
       34840      8.356510e-01      7.996542e-01      2.640689e-04
       34841      8.360305e-01      7.996553e-01      2.640634e-04
       34842      8.364047e-01      7.996563e-01      2.640580e-04
       34843      8.367735e-01      7.996574e-01      2.640525e-04
       34844      8.371369e-01      7.996585e-01      2.640471e-04
       34845      8.374944e-01      7.996596e-01      2.640418e-04
       34846      8.378434e-01      7.996607e-01      2.640365e-04
       34847      8.381177e-01      7.996618e-01      2.640312e-04
       34848      8.383276e-01      7.996629e-01      2.640260e-04
       34849      8.385398e-01      7.996640e-01      2.640208e-04
       34850      8.387539e-01      7.996651e-01      2.640156e-04
       34851      8.384471e-01      7.996662e-01      2.640103e-04
       34852      8.375641e-01      7.996673e-01      2.640050e-04
       34853      8.367147e-01      7.996684e-01      2.639996e-04
       34854      8.357355e-01      7.996694e-01      2.639940e-04
       34855      8.346695e-01      7.996704e-01      2.639884e-04
       34856      8.336446e-01      7.996714e-01      2.639826e-04
       34857      8.326617e-01      7.996723e-01      2.639767e-04
       34858      8.317211e-01      7.996733e-01      2.639707e-04
       34859      8.308224e-01      7.996741e-01      2.639647e-04
       34860      8.299664e-01      7.996750e-01      2.639585e-04
       34861      8.291537e-01      7.996759e-01      2.639523e-04
       34862      8.283863e-01      7.996767e-01      2.639460e-04
       34863      8.271827e-01      7.996775e-01      2.639396e-04
       34864      8.260025e-01      7.996782e-01      2.639331e-04
       34865      8.248751e-01      7.996790e-01      2.639266e-04
       34866      8.238017e-01      7.996796e-01      2.639199e-04
       34867      8.227813e-01      7.996803e-01      2.639132e-04
       34868      8.217725e-01      7.996809e-01      2.639064e-04
       34869      8.207399e-01      7.996815e-01      2.638995e-04
       34870      8.196137e-01      7.996821e-01      2.638925e-04
       34871      8.185236e-01      7.996827e-01      2.638855e-04
       34872      8.174694e-01      7.996832e-01      2.638784e-04
       34873      8.164521e-01      7.996836e-01      2.638713e-04
       34874      8.154726e-01      7.996841e-01      2.638641e-04
       34875      8.145301e-01      7.996845e-01      2.638569e-04
       34876      8.136273e-01      7.996849e-01      2.638496e-04
       34877      8.127614e-01      7.996853e-01      2.638423e-04
       34878      8.119344e-01      7.996857e-01      2.638350e-04
       34879      8.111442e-01      7.996860e-01      2.638277e-04
       34880      8.103935e-01      7.996863e-01      2.638203e-04
       34881      8.096804e-01      7.996866e-01      2.638129e-04
       34882      8.090038e-01      7.996868e-01      2.638054e-04
       34883      8.083639e-01      7.996871e-01      2.637980e-04
       34884      8.077609e-01      7.996873e-01      2.637905e-04
       34885      8.071940e-01      7.996875e-01      2.637831e-04
       34886      8.066634e-01      7.996877e-01      2.637756e-04
       34887      8.061692e-01      7.996879e-01      2.637681e-04
       34888      8.057097e-01      7.996881e-01      2.637606e-04
       34889      8.052863e-01      7.996883e-01      2.637531e-04
       34890      8.048989e-01      7.996884e-01      2.637455e-04
       34891      8.045442e-01      7.996885e-01      2.637380e-04
       34892      8.042224e-01      7.996887e-01      2.637305e-04
       34893      8.039337e-01      7.996888e-01      2.637230e-04
       34894      8.036764e-01      7.996889e-01      2.637154e-04
       34895      8.034503e-01      7.996890e-01      2.637079e-04
       34896      8.032260e-01      7.996891e-01      2.637004e-04
       34897      8.026115e-01      7.996892e-01      2.636928e-04
       34898      8.020108e-01      7.996893e-01      2.636853e-04
       34899      8.014206e-01      7.996893e-01      2.636777e-04
       34900      8.008420e-01      7.996894e-01      2.636702e-04
       34901      8.002735e-01      7.996894e-01      2.636626e-04
       34902      7.997148e-01      7.996894e-01      2.636551e-04
       34903      7.991659e-01      7.996894e-01      2.636475e-04
       34904      7.986254e-01      7.996893e-01      2.636399e-04
       34905      7.980945e-01      7.996893e-01      2.636324e-04
       34906      7.975719e-01      7.996892e-01      2.636249e-04
       34907      7.970587e-01      7.996891e-01      2.636173e-04
       34908      7.965531e-01      7.996891e-01      2.636098e-04
       34909      7.960560e-01      7.996889e-01      2.636022e-04
       34910      7.955673e-01      7.996888e-01      2.635947e-04
       34911      7.950166e-01      7.996887e-01      2.635872e-04
       34912      7.941757e-01      7.996885e-01      2.635797e-04
       34913      7.933282e-01      7.996884e-01      2.635722e-04
       34914      7.924753e-01      7.996882e-01      2.635647e-04
       34915      7.916161e-01      7.996879e-01      2.635573e-04
       34916      7.907508e-01      7.996877e-01      2.635499e-04
       34917      7.898814e-01      7.996874e-01      2.635425e-04
       34918      7.889876e-01      7.996871e-01      2.635351e-04
       34919      7.876267e-01      7.996867e-01      2.635278e-04
       34920      7.862727e-01      7.996863e-01      2.635205e-04
       34921      7.849275e-01      7.996859e-01      2.635133e-04
       34922      7.835906e-01      7.996855e-01      2.635062e-04
       34923      7.821319e-01      7.996850e-01      2.634991e-04
       34924      7.805754e-01      7.996844e-01      2.634921e-04
       34925      7.790254e-01      7.996838e-01      2.634852e-04
       34926      7.774839e-01      7.996832e-01      2.634785e-04
       34927      7.759544e-01      7.996825e-01      2.634718e-04
       34928      7.744392e-01      7.996818e-01      2.634652e-04
       34929      7.729387e-01      7.996810e-01      2.634588e-04
       34930      7.714572e-01      7.996802e-01      2.634525e-04
       34931      7.699972e-01      7.996794e-01      2.634463e-04
       34932      7.685615e-01      7.996785e-01      2.634403e-04
       34933      7.671505e-01      7.996775e-01      2.634344e-04
       34934      7.657686e-01      7.996766e-01      2.634287e-04
       34935      7.644201e-01      7.996756e-01      2.634231e-04
       34936      7.631073e-01      7.996745e-01      2.634176e-04
       34937      7.618333e-01      7.996734e-01      2.634123e-04
       34938      7.606010e-01      7.996723e-01      2.634071e-04
       34939      7.594130e-01      7.996712e-01      2.634021e-04
       34940      7.582744e-01      7.996700e-01      2.633972e-04
       34941      7.571888e-01      7.996688e-01      2.633925e-04
       34942      7.561581e-01      7.996675e-01      2.633879e-04
       34943      7.551874e-01      7.996662e-01      2.633834e-04
       34944      7.542792e-01      7.996649e-01      2.633791e-04
       34945      7.534362e-01      7.996636e-01      2.633749e-04
       34946      7.526656e-01      7.996623e-01      2.633708e-04
       34947      7.519688e-01      7.996609e-01      2.633668e-04
       34948      7.513481e-01      7.996595e-01      2.633629e-04
       34949      7.508076e-01      7.996581e-01      2.633590e-04
       34950      7.503515e-01      7.996567e-01      2.633553e-04
       34951      7.499834e-01      7.996553e-01      2.633516e-04
       34952      7.490109e-01      7.996538e-01      2.633480e-04
       34953      7.480926e-01      7.996524e-01      2.633446e-04
       34954      7.472595e-01      7.996509e-01      2.633414e-04
       34955      7.465151e-01      7.996494e-01      2.633382e-04
       34956      7.458629e-01      7.996478e-01      2.633352e-04
       34957      7.453064e-01      7.996463e-01      2.633322e-04
       34958      7.448487e-01      7.996447e-01      2.633294e-04
       34959      7.444028e-01      7.996431e-01      2.633266e-04
       34960      7.436014e-01      7.996415e-01      2.633239e-04
       34961      7.428950e-01      7.996399e-01      2.633214e-04
       34962      7.422852e-01      7.996382e-01      2.633190e-04
       34963      7.417751e-01      7.996366e-01      2.633166e-04
       34964      7.413673e-01      7.996349e-01      2.633144e-04
       34965      7.410632e-01      7.996332e-01      2.633122e-04
       34966      7.408647e-01      7.996316e-01      2.633100e-04
       34967      7.407757e-01      7.996299e-01      2.633079e-04
       34968      7.407954e-01      7.996282e-01      2.633057e-04
       34969      7.409248e-01      7.996265e-01      2.633035e-04
       34970      7.411670e-01      7.996249e-01      2.633013e-04
       34971      7.415203e-01      7.996232e-01      2.632990e-04
       34972      7.419871e-01      7.996215e-01      2.632967e-04
       34973      7.425656e-01      7.996199e-01      2.632942e-04
       34974      7.432565e-01      7.996183e-01      2.632916e-04
       34975      7.440586e-01      7.996167e-01      2.632888e-04
       34976      7.449743e-01      7.996151e-01      2.632860e-04
       34977      7.459995e-01      7.996136e-01      2.632829e-04
       34978      7.469971e-01      7.996121e-01      2.632797e-04
       34979      7.481052e-01      7.996106e-01      2.632763e-04
       34980      7.493282e-01      7.996092e-01      2.632727e-04
       34981      7.506655e-01      7.996078e-01      2.632688e-04
       34982      7.521150e-01      7.996064e-01      2.632648e-04
       34983      7.536758e-01      7.996051e-01      2.632606e-04
       34984      7.553437e-01      7.996039e-01      2.632561e-04
       34985      7.571165e-01      7.996027e-01      2.632514e-04
       34986      7.589944e-01      7.996015e-01      2.632464e-04
       34987      7.609719e-01      7.996004e-01      2.632412e-04
       34988      7.630461e-01      7.995993e-01      2.632357e-04
       34989      7.652143e-01      7.995984e-01      2.632300e-04
       34990      7.674734e-01      7.995974e-01      2.632241e-04
       34991      7.698196e-01      7.995966e-01      2.632180e-04
       34992      7.722495e-01      7.995958e-01      2.632116e-04
       34993      7.747604e-01      7.995951e-01      2.632050e-04
       34994      7.773465e-01      7.995945e-01      2.631983e-04
       34995      7.800046e-01      7.995939e-01      2.631914e-04
       34996      7.827335e-01      7.995934e-01      2.631843e-04
       34997      7.855271e-01      7.995930e-01      2.631771e-04
       34998      7.883808e-01      7.995927e-01      2.631698e-04
       34999      7.912924e-01      7.995925e-01      2.631623e-04
       35000      7.942549e-01      7.995923e-01      2.631549e-04
       35001      7.972667e-01      7.995922e-01      2.631474e-04
       35002      8.003220e-01      7.995923e-01      2.631398e-04
       35003      8.033394e-01      7.995924e-01      2.631323e-04
       35004      8.060134e-01      7.995926e-01      2.631249e-04
       35005      8.087244e-01      7.995928e-01      2.631175e-04
       35006      8.114684e-01      7.995932e-01      2.631102e-04
       35007      8.142432e-01      7.995936e-01      2.631030e-04
       35008      8.170447e-01      7.995941e-01      2.630960e-04
       35009      8.193534e-01      7.995946e-01      2.630891e-04
       35010      8.212835e-01      7.995953e-01      2.630823e-04
       35011      8.231022e-01      7.995959e-01      2.630756e-04
       35012      8.248502e-01      7.995966e-01      2.630691e-04
       35013      8.265498e-01      7.995974e-01      2.630627e-04
       35014      8.282134e-01      7.995982e-01      2.630565e-04
       35015      8.298981e-01      7.995991e-01      2.630504e-04
       35016      8.315998e-01      7.996000e-01      2.630445e-04
       35017      8.333163e-01      7.996010e-01      2.630387e-04
       35018      8.350435e-01      7.996020e-01      2.630331e-04
       35019      8.367812e-01      7.996031e-01      2.630278e-04
       35020      8.385249e-01      7.996042e-01      2.630226e-04
       35021      8.402740e-01      7.996053e-01      2.630177e-04
       35022      8.420246e-01      7.996065e-01      2.630129e-04
       35023      8.433687e-01      7.996078e-01      2.630084e-04
       35024      8.445559e-01      7.996091e-01      2.630040e-04
       35025      8.457283e-01      7.996104e-01      2.629998e-04
       35026      8.468818e-01      7.996117e-01      2.629958e-04
       35027      8.480147e-01      7.996131e-01      2.629919e-04
       35028      8.491254e-01      7.996145e-01      2.629882e-04
       35029      8.502126e-01      7.996160e-01      2.629846e-04
       35030      8.512801e-01      7.996174e-01      2.629813e-04
       35031      8.523195e-01      7.996190e-01      2.629781e-04
       35032      8.531889e-01      7.996205e-01      2.629750e-04
       35033      8.539053e-01      7.996220e-01      2.629721e-04
       35034      8.546034e-01      7.996236e-01      2.629692e-04
       35035      8.552827e-01      7.996252e-01      2.629665e-04
       35036      8.559441e-01      7.996268e-01      2.629639e-04
       35037      8.565864e-01      7.996284e-01      2.629615e-04
       35038      8.572074e-01      7.996301e-01      2.629591e-04
       35039      8.578084e-01      7.996317e-01      2.629568e-04
       35040      8.583872e-01      7.996334e-01      2.629547e-04
       35041      8.589456e-01      7.996351e-01      2.629526e-04
       35042      8.594822e-01      7.996368e-01      2.629506e-04
       35043      8.599960e-01      7.996385e-01      2.629488e-04
       35044      8.604558e-01      7.996403e-01      2.629470e-04
       35045      8.607116e-01      7.996420e-01      2.629453e-04
       35046      8.609532e-01      7.996438e-01      2.629436e-04
       35047      8.611820e-01      7.996455e-01      2.629420e-04
       35048      8.613951e-01      7.996473e-01      2.629404e-04
       35049      8.615932e-01      7.996490e-01      2.629388e-04
       35050      8.617778e-01      7.996508e-01      2.629373e-04
       35051      8.619470e-01      7.996526e-01      2.629358e-04
       35052      8.621021e-01      7.996544e-01      2.629343e-04
       35053      8.622442e-01      7.996562e-01      2.629329e-04
       35054      8.623725e-01      7.996579e-01      2.629315e-04
       35055      8.624882e-01      7.996597e-01      2.629301e-04
       35056      8.625940e-01      7.996615e-01      2.629287e-04
       35057      8.626898e-01      7.996633e-01      2.629273e-04
       35058      8.627749e-01      7.996651e-01      2.629260e-04
       35059      8.628508e-01      7.996669e-01      2.629247e-04
       35060      8.629197e-01      7.996687e-01      2.629234e-04
       35061      8.629827e-01      7.996705e-01      2.629221e-04
       35062      8.630397e-01      7.996724e-01      2.629208e-04
       35063      8.630134e-01      7.996742e-01      2.629195e-04
       35064      8.629866e-01      7.996760e-01      2.629182e-04
       35065      8.629634e-01      7.996778e-01      2.629169e-04
       35066      8.629481e-01      7.996796e-01      2.629156e-04
       35067      8.628032e-01      7.996814e-01      2.629142e-04
       35068      8.626646e-01      7.996832e-01      2.629129e-04
       35069      8.625475e-01      7.996850e-01      2.629115e-04
       35070      8.624526e-01      7.996868e-01      2.629101e-04
       35071      8.623830e-01      7.996885e-01      2.629087e-04
       35072      8.620929e-01      7.996903e-01      2.629072e-04
       35073      8.617958e-01      7.996921e-01      2.629057e-04
       35074      8.615190e-01      7.996939e-01      2.629041e-04
       35075      8.612652e-01      7.996956e-01      2.629024e-04
       35076      8.607763e-01      7.996973e-01      2.629007e-04
       35077      8.598740e-01      7.996991e-01      2.628988e-04
       35078      8.589780e-01      7.997008e-01      2.628968e-04
       35079      8.580890e-01      7.997024e-01      2.628945e-04
       35080      8.571018e-01      7.997041e-01      2.628921e-04
       35081      8.559385e-01      7.997057e-01      2.628895e-04
       35082      8.547779e-01      7.997072e-01      2.628867e-04
       35083      8.536227e-01      7.997088e-01      2.628837e-04
       35084      8.524741e-01      7.997103e-01      2.628805e-04
       35085      8.513361e-01      7.997117e-01      2.628771e-04
       35086      8.502107e-01      7.997132e-01      2.628736e-04
       35087      8.490992e-01      7.997146e-01      2.628699e-04
       35088      8.480048e-01      7.997160e-01      2.628660e-04
       35089      8.469305e-01      7.997173e-01      2.628619e-04
       35090      8.458794e-01      7.997186e-01      2.628577e-04
       35091      8.448545e-01      7.997199e-01      2.628534e-04
       35092      8.438582e-01      7.997212e-01      2.628489e-04
       35093      8.428915e-01      7.997224e-01      2.628443e-04
       35094      8.419587e-01      7.997236e-01      2.628396e-04
       35095      8.410413e-01      7.997248e-01      2.628347e-04
       35096      8.399620e-01      7.997259e-01      2.628297e-04
       35097      8.388804e-01      7.997270e-01      2.628246e-04
       35098      8.378283e-01      7.997281e-01      2.628194e-04
       35099      8.368060e-01      7.997292e-01      2.628140e-04
       35100      8.358172e-01      7.997302e-01      2.628085e-04
       35101      8.348642e-01      7.997312e-01      2.628029e-04
       35102      8.339503e-01      7.997322e-01      2.627973e-04
       35103      8.330779e-01      7.997331e-01      2.627915e-04
       35104      8.322500e-01      7.997341e-01      2.627856e-04
       35105      8.314682e-01      7.997350e-01      2.627797e-04
       35106      8.301269e-01      7.997358e-01      2.627736e-04
       35107      8.288209e-01      7.997367e-01      2.627675e-04
       35108      8.272187e-01      7.997374e-01      2.627611e-04
       35109      8.250869e-01      7.997382e-01      2.627547e-04
       35110      8.230025e-01      7.997388e-01      2.627480e-04
       35111      8.209662e-01      7.997394e-01      2.627412e-04
       35112      8.189814e-01      7.997400e-01      2.627343e-04
       35113      8.170487e-01      7.997405e-01      2.627273e-04
       35114      8.151706e-01      7.997409e-01      2.627202e-04
       35115      8.133481e-01      7.997413e-01      2.627130e-04
       35116      8.115849e-01      7.997416e-01      2.627057e-04
       35117      8.098800e-01      7.997419e-01      2.626984e-04
       35118      8.082368e-01      7.997422e-01      2.626910e-04
       35119      8.066537e-01      7.997424e-01      2.626836e-04
       35120      8.051327e-01      7.997425e-01      2.626762e-04
       35121      8.036744e-01      7.997426e-01      2.626687e-04
       35122      8.022805e-01      7.997427e-01      2.626613e-04
       35123      8.009514e-01      7.997427e-01      2.626538e-04
       35124      7.995947e-01      7.997427e-01      2.626463e-04
       35125      7.977728e-01      7.997427e-01      2.626388e-04
       35126      7.960245e-01      7.997426e-01      2.626314e-04
       35127      7.943490e-01      7.997424e-01      2.626239e-04
       35128      7.927472e-01      7.997422e-01      2.626165e-04
       35129      7.912168e-01      7.997420e-01      2.626092e-04
       35130      7.897603e-01      7.997417e-01      2.626019e-04
       35131      7.883774e-01      7.997414e-01      2.625946e-04
       35132      7.870676e-01      7.997410e-01      2.625874e-04
       35133      7.858295e-01      7.997406e-01      2.625802e-04
       35134      7.846668e-01      7.997402e-01      2.625731e-04
       35135      7.835753e-01      7.997397e-01      2.625660e-04
       35136      7.825162e-01      7.997392e-01      2.625590e-04
       35137      7.812629e-01      7.997387e-01      2.625520e-04
       35138      7.800699e-01      7.997381e-01      2.625451e-04
       35139      7.789387e-01      7.997376e-01      2.625383e-04
       35140      7.778680e-01      7.997369e-01      2.625316e-04
       35141      7.765072e-01      7.997363e-01      2.625250e-04
       35142      7.750762e-01      7.997356e-01      2.625184e-04
       35143      7.737103e-01      7.997348e-01      2.625120e-04
       35144      7.724096e-01      7.997341e-01      2.625057e-04
       35145      7.711739e-01      7.997332e-01      2.624995e-04
       35146      7.700024e-01      7.997324e-01      2.624934e-04
       35147      7.688930e-01      7.997315e-01      2.624874e-04
       35148      7.678463e-01      7.997306e-01      2.624815e-04
       35149      7.668602e-01      7.997297e-01      2.624757e-04
       35150      7.659381e-01      7.997287e-01      2.624700e-04
       35151      7.650746e-01      7.997277e-01      2.624644e-04
       35152      7.642716e-01      7.997267e-01      2.624588e-04
       35153      7.635269e-01      7.997257e-01      2.624534e-04
       35154      7.628414e-01      7.997246e-01      2.624480e-04
       35155      7.622127e-01      7.997236e-01      2.624427e-04
       35156      7.616420e-01      7.997225e-01      2.624375e-04
       35157      7.611275e-01      7.997214e-01      2.624323e-04
       35158      7.606691e-01      7.997203e-01      2.624272e-04
       35159      7.602667e-01      7.997192e-01      2.624221e-04
       35160      7.599205e-01      7.997180e-01      2.624171e-04
       35161      7.596284e-01      7.997169e-01      2.624121e-04
       35162      7.593892e-01      7.997157e-01      2.624072e-04
       35163      7.592032e-01      7.997146e-01      2.624022e-04
       35164      7.590702e-01      7.997134e-01      2.623973e-04
       35165      7.589894e-01      7.997123e-01      2.623924e-04
       35166      7.589601e-01      7.997111e-01      2.623875e-04
       35167      7.589850e-01      7.997100e-01      2.623826e-04
       35168      7.590589e-01      7.997088e-01      2.623777e-04
       35169      7.591843e-01      7.997076e-01      2.623728e-04
       35170      7.593587e-01      7.997065e-01      2.623678e-04
       35171      7.595817e-01      7.997054e-01      2.623628e-04
       35172      7.598538e-01      7.997042e-01      2.623578e-04
       35173      7.601747e-01      7.997031e-01      2.623528e-04
       35174      7.605425e-01      7.997020e-01      2.623477e-04
       35175      7.609570e-01      7.997009e-01      2.623425e-04
       35176      7.614190e-01      7.996998e-01      2.623373e-04
       35177      7.618599e-01      7.996987e-01      2.623321e-04
       35178      7.622464e-01      7.996977e-01      2.623268e-04
       35179      7.626908e-01      7.996966e-01      2.623214e-04
       35180      7.631959e-01      7.996956e-01      2.623160e-04
       35181      7.637585e-01      7.996945e-01      2.623106e-04
       35182      7.643784e-01      7.996935e-01      2.623050e-04
       35183      7.650592e-01      7.996926e-01      2.622994e-04
       35184      7.657941e-01      7.996916e-01      2.622937e-04
       35185      7.665859e-01      7.996907e-01      2.622880e-04
       35186      7.674320e-01      7.996897e-01      2.622821e-04
       35187      7.683322e-01      7.996888e-01      2.622762e-04
       35188      7.692858e-01      7.996880e-01      2.622701e-04
       35189      7.702941e-01      7.996871e-01      2.622640e-04
       35190      7.713534e-01      7.996863e-01      2.622578e-04
       35191      7.724624e-01      7.996856e-01      2.622515e-04
       35192      7.736213e-01      7.996848e-01      2.622451e-04
       35193      7.748286e-01      7.996841e-01      2.622386e-04
       35194      7.760843e-01      7.996835e-01      2.622320e-04
       35195      7.773893e-01      7.996828e-01      2.622253e-04
       35196      7.787428e-01      7.996822e-01      2.622185e-04
       35197      7.801424e-01      7.996817e-01      2.622117e-04
       35198      7.815875e-01      7.996812e-01      2.622047e-04
       35199      7.830783e-01      7.996807e-01      2.621977e-04
       35200      7.846155e-01      7.996803e-01      2.621906e-04
       35201      7.861965e-01      7.996799e-01      2.621834e-04
       35202      7.878200e-01      7.996795e-01      2.621762e-04
       35203      7.894878e-01      7.996792e-01      2.621689e-04
       35204      7.911977e-01      7.996790e-01      2.621616e-04
       35205      7.929372e-01      7.996788e-01      2.621542e-04
       35206      7.945714e-01      7.996787e-01      2.621468e-04
       35207      7.959843e-01      7.996786e-01      2.621394e-04
       35208      7.973320e-01      7.996785e-01      2.621319e-04
       35209      7.987230e-01      7.996785e-01      2.621245e-04
       35210      8.001540e-01      7.996785e-01      2.621170e-04
       35211      8.016266e-01      7.996785e-01      2.621096e-04
       35212      8.031397e-01      7.996786e-01      2.621022e-04
       35213      8.046933e-01      7.996788e-01      2.620948e-04
       35214      8.062877e-01      7.996790e-01      2.620874e-04
       35215      8.079223e-01      7.996792e-01      2.620801e-04
       35216      8.095994e-01      7.996795e-01      2.620728e-04
       35217      8.113157e-01      7.996798e-01      2.620655e-04
       35218      8.130717e-01      7.996802e-01      2.620584e-04
       35219      8.148678e-01      7.996806e-01      2.620513e-04
       35220      8.167056e-01      7.996811e-01      2.620443e-04
       35221      8.185822e-01      7.996816e-01      2.620374e-04
       35222      8.204991e-01      7.996822e-01      2.620306e-04
       35223      8.223234e-01      7.996829e-01      2.620240e-04
       35224      8.241896e-01      7.996836e-01      2.620175e-04
       35225      8.260990e-01      7.996843e-01      2.620111e-04
       35226      8.280504e-01      7.996851e-01      2.620049e-04
       35227      8.300422e-01      7.996860e-01      2.619989e-04
       35228      8.320753e-01      7.996869e-01      2.619930e-04
       35229      8.341477e-01      7.996879e-01      2.619874e-04
       35230      8.362585e-01      7.996889e-01      2.619820e-04
       35231      8.384075e-01      7.996900e-01      2.619769e-04
       35232      8.405936e-01      7.996912e-01      2.619721e-04
       35233      8.428172e-01      7.996924e-01      2.619675e-04
       35234      8.450762e-01      7.996937e-01      2.619632e-04
       35235      8.473699e-01      7.996951e-01      2.619593e-04
       35236      8.496962e-01      7.996965e-01      2.619557e-04
       35237      8.520554e-01      7.996980e-01      2.619525e-04
       35238      8.544446e-01      7.996995e-01      2.619496e-04
       35239      8.568639e-01      7.997011e-01      2.619472e-04
       35240      8.593124e-01      7.997028e-01      2.619453e-04
       35241      8.617876e-01      7.997046e-01      2.619437e-04
       35242      8.642871e-01      7.997064e-01      2.619427e-04
       35243      8.668097e-01      7.997083e-01      2.619422e-04
       35244      8.693539e-01      7.997103e-01      2.619422e-04
       35245      8.719196e-01      7.997123e-01      2.619428e-04
       35246      8.741738e-01      7.997145e-01      2.619439e-04
       35247      8.757887e-01      7.997166e-01      2.619454e-04
       35248      8.768868e-01      7.997188e-01      2.619471e-04
       35249      8.779795e-01      7.997210e-01      2.619491e-04
       35250      8.790628e-01      7.997233e-01      2.619513e-04
       35251      8.801340e-01      7.997256e-01      2.619538e-04
       35252      8.811947e-01      7.997279e-01      2.619566e-04
       35253      8.822404e-01      7.997302e-01      2.619596e-04
       35254      8.831240e-01      7.997326e-01      2.619628e-04
       35255      8.835664e-01      7.997350e-01      2.619662e-04
       35256      8.839771e-01      7.997373e-01      2.619697e-04
       35257      8.843543e-01      7.997397e-01      2.619732e-04
       35258      8.847005e-01      7.997422e-01      2.619769e-04
       35259      8.850128e-01      7.997446e-01      2.619806e-04
       35260      8.852885e-01      7.997470e-01      2.619844e-04
       35261      8.855261e-01      7.997494e-01      2.619883e-04
       35262      8.857261e-01      7.997519e-01      2.619922e-04
       35263      8.858124e-01      7.997543e-01      2.619961e-04
       35264      8.855525e-01      7.997567e-01      2.620000e-04
       35265      8.852649e-01      7.997592e-01      2.620038e-04
       35266      8.849467e-01      7.997616e-01      2.620075e-04
       35267      8.845966e-01      7.997640e-01      2.620111e-04
       35268      8.842153e-01      7.997664e-01      2.620146e-04
       35269      8.838017e-01      7.997688e-01      2.620180e-04
       35270      8.833590e-01      7.997711e-01      2.620213e-04
       35271      8.828851e-01      7.997735e-01      2.620245e-04
       35272      8.820988e-01      7.997758e-01      2.620274e-04
       35273      8.807006e-01      7.997781e-01      2.620301e-04
       35274      8.792871e-01      7.997804e-01      2.620323e-04
       35275      8.778593e-01      7.997826e-01      2.620342e-04
       35276      8.764181e-01      7.997848e-01      2.620358e-04
       35277      8.749655e-01      7.997869e-01      2.620371e-04
       35278      8.735026e-01      7.997890e-01      2.620380e-04
       35279      8.719316e-01      7.997910e-01      2.620385e-04
       35280      8.701074e-01      7.997930e-01      2.620387e-04
       35281      8.681982e-01      7.997950e-01      2.620384e-04
       35282      8.661919e-01      7.997968e-01      2.620377e-04
       35283      8.641667e-01      7.997987e-01      2.620367e-04
       35284      8.621275e-01      7.998004e-01      2.620352e-04
       35285      8.600738e-01      7.998021e-01      2.620333e-04
       35286      8.580082e-01      7.998038e-01      2.620311e-04
       35287      8.559345e-01      7.998054e-01      2.620285e-04
       35288      8.538535e-01      7.998069e-01      2.620256e-04
       35289      8.517651e-01      7.998084e-01      2.620223e-04
       35290      8.496726e-01      7.998098e-01      2.620187e-04
       35291      8.475788e-01      7.998111e-01      2.620147e-04
       35292      8.454866e-01      7.998124e-01      2.620105e-04
       35293      8.433955e-01      7.998137e-01      2.620060e-04
       35294      8.413085e-01      7.998149e-01      2.620012e-04
       35295      8.392271e-01      7.998160e-01      2.619962e-04
       35296      8.371536e-01      7.998170e-01      2.619909e-04
       35297      8.350900e-01      7.998180e-01      2.619854e-04
       35298      8.330368e-01      7.998190e-01      2.619796e-04
       35299      8.309951e-01      7.998199e-01      2.619737e-04
       35300      8.289674e-01      7.998207e-01      2.619676e-04
       35301      8.269546e-01      7.998214e-01      2.619613e-04
       35302      8.249588e-01      7.998222e-01      2.619548e-04
       35303      8.229814e-01      7.998228e-01      2.619482e-04
       35304      8.210221e-01      7.998234e-01      2.619415e-04
       35305      8.190852e-01      7.998240e-01      2.619346e-04
       35306      8.171693e-01      7.998245e-01      2.619277e-04
       35307      8.152774e-01      7.998249e-01      2.619206e-04
       35308      8.134092e-01      7.998253e-01      2.619135e-04
       35309      8.115660e-01      7.998256e-01      2.619063e-04
       35310      8.097474e-01      7.998259e-01      2.618990e-04
       35311      8.079548e-01      7.998261e-01      2.618917e-04
       35312      8.061912e-01      7.998263e-01      2.618843e-04
       35313      8.044531e-01      7.998264e-01      2.618770e-04
       35314      8.027435e-01      7.998265e-01      2.618696e-04
       35315      8.010606e-01      7.998265e-01      2.618621e-04
       35316      7.994048e-01      7.998265e-01      2.618547e-04
       35317      7.977784e-01      7.998265e-01      2.618473e-04
       35318      7.961779e-01      7.998264e-01      2.618399e-04
       35319      7.946033e-01      7.998262e-01      2.618326e-04
       35320      7.930575e-01      7.998260e-01      2.618252e-04
