#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         394     -5.434894e+00     -5.462173e+00      6.746777e-03
         395     -5.435153e+00     -5.462105e+00      6.730043e-03
         396     -5.435694e+00     -5.462038e+00      6.713378e-03
         397     -5.436196e+00     -5.461973e+00      6.696784e-03
         398     -5.436010e+00     -5.461908e+00      6.680275e-03
         399     -5.436107e+00     -5.461843e+00      6.663846e-03
         400     -5.436812e+00     -5.461780e+00      6.647480e-03
         401     -5.436828e+00     -5.461718e+00      6.631194e-03
         402     -5.436477e+00     -5.461655e+00      6.614996e-03
         403     -5.436733e+00     -5.461594e+00      6.598870e-03
         404     -5.436625e+00     -5.461532e+00      6.582826e-03
         405     -5.436798e+00     -5.461471e+00      6.566855e-03
         406     -5.436603e+00     -5.461409e+00      6.550966e-03
         407     -5.436366e+00     -5.461348e+00      6.535160e-03
         408     -5.436897e+00     -5.461288e+00      6.519417e-03
         409     -5.436846e+00     -5.461228e+00      6.503751e-03
         410     -5.437406e+00     -5.461170e+00      6.488148e-03
         411     -5.437954e+00     -5.461114e+00      6.472607e-03
         412     -5.438139e+00     -5.461058e+00      6.457137e-03
         413     -5.439889e+00     -5.461007e+00      6.441706e-03
         414     -5.439638e+00     -5.460955e+00      6.426353e-03
         415     -5.439330e+00     -5.460903e+00      6.411079e-03
         416     -5.438642e+00     -5.460849e+00      6.395891e-03
         417     -5.438725e+00     -5.460796e+00      6.380773e-03
         418     -5.438489e+00     -5.460743e+00      6.365732e-03
         419     -5.439161e+00     -5.460691e+00      6.350747e-03
         420     -5.439120e+00     -5.460640e+00      6.335834e-03
         421     -5.439336e+00     -5.460589e+00      6.320987e-03
         422     -5.438837e+00     -5.460538e+00      6.306218e-03
         423     -5.438594e+00     -5.460486e+00      6.291523e-03
         424     -5.438282e+00     -5.460434e+00      6.276903e-03
         425     -5.438875e+00     -5.460383e+00      6.262339e-03
         426     -5.438105e+00     -5.460331e+00      6.247857e-03
         427     -5.437912e+00     -5.460278e+00      6.233445e-03
         428     -5.437003e+00     -5.460224e+00      6.219118e-03
         429     -5.436023e+00     -5.460167e+00      6.204877e-03
         430     -5.435296e+00     -5.460110e+00      6.190717e-03
         431     -5.434175e+00     -5.460049e+00      6.176646e-03
         432     -5.433631e+00     -5.459988e+00      6.162651e-03
         433     -5.432691e+00     -5.459925e+00      6.148741e-03
         434     -5.431679e+00     -5.459860e+00      6.134918e-03
         435     -5.430918e+00     -5.459794e+00      6.121175e-03
         436     -5.429590e+00     -5.459724e+00      6.107528e-03
         437     -5.428828e+00     -5.459654e+00      6.093961e-03
         438     -5.428744e+00     -5.459583e+00      6.080456e-03
         439     -5.428597e+00     -5.459512e+00      6.067015e-03
         440     -5.429033e+00     -5.459443e+00      6.053622e-03
         441     -5.429082e+00     -5.459374e+00      6.040286e-03
         442     -5.429066e+00     -5.459306e+00      6.027010e-03
         443     -5.428336e+00     -5.459236e+00      6.013810e-03
         444     -5.426894e+00     -5.459163e+00      6.000707e-03
         445     -5.426035e+00     -5.459089e+00      5.987684e-03
         446     -5.426081e+00     -5.459015e+00      5.974716e-03
         447     -5.426061e+00     -5.458941e+00      5.961804e-03
         448     -5.425651e+00     -5.458866e+00      5.948960e-03
         449     -5.424661e+00     -5.458790e+00      5.936198e-03
         450     -5.424175e+00     -5.458713e+00      5.923505e-03
         451     -5.424290e+00     -5.458637e+00      5.910863e-03
         452     -5.423705e+00     -5.458560e+00      5.898291e-03
         453     -5.422749e+00     -5.458481e+00      5.885800e-03
         454     -5.422391e+00     -5.458401e+00      5.873372e-03
         455     -5.421660e+00     -5.458320e+00      5.861019e-03
         456     -5.420557e+00     -5.458238e+00      5.848751e-03
         457     -5.419725e+00     -5.458153e+00      5.836560e-03
         458     -5.419493e+00     -5.458069e+00      5.824427e-03
         459     -5.418887e+00     -5.457984e+00      5.812363e-03
         460     -5.417581e+00     -5.457896e+00      5.800391e-03
         461     -5.416225e+00     -5.457805e+00      5.788513e-03
         462     -5.415466e+00     -5.457714e+00      5.776709e-03
         463     -5.415405e+00     -5.457622e+00      5.764955e-03
         464     -5.415029e+00     -5.457531e+00      5.753261e-03
         465     -5.413320e+00     -5.457436e+00      5.741674e-03
         466     -5.412862e+00     -5.457340e+00      5.730150e-03
         467     -5.412042e+00     -5.457243e+00      5.718701e-03
         468     -5.411827e+00     -5.457146e+00      5.707304e-03
         469     -5.411571e+00     -5.457049e+00      5.695963e-03
         470     -5.411273e+00     -5.456951e+00      5.684676e-03
         471     -5.411580e+00     -5.456855e+00      5.673423e-03
         472     -5.410871e+00     -5.456757e+00      5.662239e-03
         473     -5.410443e+00     -5.456660e+00      5.651115e-03
         474     -5.409971e+00     -5.456561e+00      5.640051e-03
         475     -5.408481e+00     -5.456460e+00      5.629086e-03
         476     -5.407270e+00     -5.456357e+00      5.618208e-03
         477     -5.405366e+00     -5.456250e+00      5.607447e-03
         478     -5.403738e+00     -5.456140e+00      5.596792e-03
