#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       34489     1.02621     1.10438 0.000377043
       34490     1.02743     1.10438 0.000377039
       34491     1.02869     1.10437 0.000377035
       34492     1.02998     1.10437  0.00037703
       34493      1.0313     1.10437 0.000377025
       34494     1.03264     1.10437  0.00037702
       34495     1.03401     1.10437 0.000377014
       34496     1.03541     1.10436 0.000377009
       34497     1.03683     1.10436 0.000377003
       34498     1.03828     1.10436 0.000376997
       34499     1.03975     1.10436  0.00037699
       34500     1.04125     1.10436 0.000376984
       34501     1.04277     1.10435 0.000376977
       34502     1.04432     1.10435  0.00037697
       34503      1.0459     1.10435 0.000376963
       34504      1.0475     1.10435 0.000376956
       34505     1.04912     1.10435 0.000376948
       34506     1.05077     1.10435 0.000376941
       34507     1.05244     1.10434 0.000376933
       34508     1.05413     1.10434 0.000376925
       34509     1.05585     1.10434 0.000376916
       34510     1.05758     1.10434 0.000376908
       34511     1.05934     1.10434 0.000376899
       34512     1.06112     1.10434  0.00037689
       34513     1.06291     1.10434 0.000376881
       34514     1.06472     1.10433 0.000376872
       34515     1.06655     1.10433 0.000376863
       34516      1.0684     1.10433 0.000376853
       34517     1.07026     1.10433 0.000376844
       34518     1.07213     1.10433 0.000376834
       34519     1.07401     1.10433 0.000376824
       34520     1.07589     1.10433 0.000376814
       34521     1.07779     1.10433 0.000376804
       34522     1.07968     1.10433 0.000376794
       34523     1.08158     1.10433 0.000376783
       34524     1.08348     1.10433 0.000376773
       34525     1.08537     1.10433 0.000376762
       34526     1.08725     1.10433 0.000376752
       34527     1.08913     1.10432 0.000376741
       34528       1.091     1.10432  0.00037673
       34529     1.09285     1.10432  0.00037672
       34530     1.09468     1.10432 0.000376709
       34531      1.0965     1.10432 0.000376698
       34532     1.09829     1.10432 0.000376687
       34533     1.10006     1.10432 0.000376676
       34534     1.10179     1.10432 0.000376665
       34535      1.1035     1.10432 0.000376654
       34536     1.10518     1.10432 0.000376643
       34537     1.10682     1.10432 0.000376633
       34538     1.10841     1.10432 0.000376622
       34539     1.10997     1.10432 0.000376611
       34540     1.11149     1.10432   0.0003766
       34541     1.11296     1.10432 0.000376589
       34542     1.11438     1.10432 0.000376578
       34543     1.11575     1.10432 0.000376568
       34544     1.11707     1.10433 0.000376557
       34545     1.11834     1.10433 0.000376546
       34546     1.11955     1.10433 0.000376536
       34547      1.1207     1.10433 0.000376525
       34548      1.1218     1.10433 0.000376514
       34549     1.12284     1.10433 0.000376504
       34550     1.12381     1.10433 0.000376493
       34551     1.12473     1.10433 0.000376483
       34552     1.12559     1.10433 0.000376473
       34553     1.12638     1.10433 0.000376462
       34554     1.12711     1.10433 0.000376452
       34555     1.12778     1.10433 0.000376442
       34556     1.12839     1.10433 0.000376431
       34557     1.12893     1.10433 0.000376421
       34558     1.12942     1.10433 0.000376411
       34559     1.12984     1.10433 0.000376401
       34560      1.1302     1.10433 0.000376391
       34561     1.13051     1.10434 0.000376381
       34562     1.13076     1.10434  0.00037637
       34563     1.13095     1.10434  0.00037636
       34564     1.13109     1.10434  0.00037635
       34565     1.13118     1.10434  0.00037634
       34566     1.13121     1.10434  0.00037633
       34567      1.1312     1.10434  0.00037632
       34568     1.13114     1.10434  0.00037631
       34569     1.13104     1.10434   0.0003763
       34570     1.13089     1.10434  0.00037629
       34571     1.13071     1.10434  0.00037628
       34572     1.13049     1.10434 0.000376269
       34573     1.13023     1.10434 0.000376259
       34574     1.12995     1.10435 0.000376249
       34575     1.12964     1.10435 0.000376239
       34576      1.1293     1.10435 0.000376229
       34577     1.12894     1.10435 0.000376219
       34578     1.12855     1.10435 0.000376208
       34579     1.12816     1.10435 0.000376198
       34580     1.12774     1.10435 0.000376188
       34581     1.12732     1.10435 0.000376178
       34582     1.12689     1.10435 0.000376167
       34583     1.12645     1.10435 0.000376157
       34584     1.12601     1.10435 0.000376147
       34585     1.12557     1.10435 0.000376136
       34586     1.12514     1.10435 0.000376126
       34587      1.1247     1.10435 0.000376115
       34588     1.12427     1.10435 0.000376105
       34589     1.12385     1.10436 0.000376094
       34590     1.12344     1.10436 0.000376084
       34591     1.12304     1.10436 0.000376074
       34592     1.12266     1.10436 0.000376063
       34593     1.12229     1.10436 0.000376052
       34594     1.12193     1.10436 0.000376042
       34595     1.12159     1.10436 0.000376031
       34596     1.12127     1.10436 0.000376021
       34597     1.12096     1.10436  0.00037601
       34598     1.12067     1.10436    0.000376
       34599     1.12039     1.10436 0.000375989
       34600     1.12013     1.10436 0.000375979
       34601     1.11989     1.10436 0.000375968
       34602     1.11966     1.10436 0.000375957
       34603     1.11945     1.10436 0.000375947
       34604     1.11926     1.10436 0.000375936
       34605     1.11907     1.10436 0.000375926
       34606      1.1189     1.10436 0.000375915
       34607     1.11874     1.10436 0.000375904
       34608     1.11859     1.10436 0.000375894
       34609     1.11845     1.10436 0.000375883
       34610     1.11832     1.10437 0.000375872
       34611     1.11819     1.10437 0.000375862
       34612     1.11807     1.10437 0.000375851
       34613     1.11795     1.10437  0.00037584
       34614     1.11784     1.10437  0.00037583
       34615     1.11773     1.10437 0.000375819
       34616     1.11762     1.10437 0.000375808
       34617     1.11751     1.10437 0.000375798
       34618      1.1174     1.10437 0.000375787
       34619     1.11729     1.10437 0.000375776
       34620     1.11717     1.10437 0.000375766
       34621     1.11705     1.10437 0.000375755
       34622     1.11692     1.10437 0.000375744
       34623     1.11679     1.10437 0.000375734
       34624     1.11666     1.10437 0.000375723
       34625     1.11652     1.10437 0.000375712
       34626     1.11638     1.10437 0.000375702
       34627     1.11622     1.10437 0.000375691
       34628     1.11607     1.10437  0.00037568
       34629      1.1159     1.10437  0.00037567
       34630     1.11573     1.10437 0.000375659
       34631     1.11556     1.10437 0.000375648
       34632     1.11538     1.10437 0.000375637
       34633      1.1152     1.10437 0.000375627
       34634     1.11501     1.10437 0.000375616
       34635     1.11481     1.10437 0.000375605
       34636     1.11461     1.10437 0.000375595
       34637     1.11441     1.10437 0.000375584
       34638     1.11421     1.10437 0.000375573
       34639       1.114     1.10438 0.000375562
       34640     1.11379     1.10438 0.000375552
       34641     1.11357     1.10438 0.000375541
       34642     1.11336     1.10438  0.00037553
       34643     1.11314     1.10438 0.000375519
       34644     1.11292     1.10438 0.000375509
       34645      1.1127     1.10438 0.000375498
       34646     1.11247     1.10438 0.000375487
       34647     1.11225     1.10438 0.000375476
       34648     1.11202     1.10438 0.000375465
       34649     1.11179     1.10438 0.000375455
       34650     1.11156     1.10438 0.000375444
       34651     1.11133     1.10438 0.000375433
       34652      1.1111     1.10438 0.000375422
       34653     1.11086     1.10438 0.000375412
       34654     1.11063     1.10438 0.000375401
       34655     1.11039     1.10438  0.00037539
       34656     1.11015     1.10438 0.000375379
       34657     1.10991     1.10438 0.000375368
       34658     1.10966     1.10438 0.000375358
       34659     1.10941     1.10438 0.000375347
       34660     1.10916     1.10438 0.000375336
       34661     1.10891     1.10438 0.000375325
       34662     1.10865     1.10438 0.000375314
       34663     1.10839     1.10438 0.000375304
       34664     1.10812     1.10438 0.000375293
       34665     1.10785     1.10438 0.000375282
       34666     1.10757     1.10438 0.000375271
       34667     1.10729     1.10438  0.00037526
       34668     1.10701     1.10438  0.00037525
       34669     1.10671     1.10438 0.000375239
       34670     1.10642     1.10438 0.000375228
       34671     1.10612     1.10438 0.000375217
       34672     1.10581     1.10438 0.000375206
       34673      1.1055     1.10438 0.000375195
       34674     1.10519     1.10438 0.000375185
       34675     1.10487     1.10438 0.000375174
       34676     1.10454     1.10438 0.000375163
       34677     1.10422     1.10438 0.000375152
       34678     1.10388     1.10438 0.000375141
       34679     1.10355     1.10438 0.000375131
       34680     1.10321     1.10438  0.00037512
       34681     1.10287     1.10438 0.000375109
       34682     1.10253     1.10438 0.000375098
       34683     1.10218     1.10438 0.000375087
       34684     1.10184     1.10438 0.000375076
       34685     1.10149     1.10438 0.000375066
       34686     1.10115     1.10438 0.000375055
       34687     1.10081     1.10438 0.000375044
       34688     1.10047     1.10438 0.000375033
       34689     1.10013     1.10438 0.000375022
       34690      1.0998     1.10438 0.000375012
       34691     1.09947     1.10438 0.000375001
       34692     1.09915     1.10438  0.00037499
       34693     1.09883     1.10438 0.000374979
       34694     1.09853     1.10438 0.000374969
       34695     1.09823     1.10438 0.000374958
       34696     1.09794     1.10438 0.000374947
       34697     1.09767     1.10438 0.000374936
       34698     1.09741     1.10438 0.000374926
       34699     1.09715     1.10438 0.000374915
       34700     1.09692     1.10438 0.000374904
       34701     1.09669     1.10438 0.000374893
       34702     1.09649     1.10438 0.000374883
       34703      1.0963     1.10438 0.000374872
       34704     1.09612     1.10438 0.000374861
       34705     1.09597     1.10438  0.00037485
       34706     1.09583     1.10438  0.00037484
       34707     1.09572     1.10438 0.000374829
       34708     1.09562     1.10438 0.000374818
       34709     1.09555     1.10438 0.000374808
       34710      1.0955     1.10438 0.000374797
       34711     1.09547     1.10438 0.000374786
       34712     1.09546     1.10437 0.000374775
       34713     1.09548     1.10437 0.000374765
       34714     1.09553     1.10437 0.000374754
       34715     1.09559     1.10437 0.000374743
       34716     1.09569     1.10437 0.000374733
       34717     1.09581     1.10437 0.000374722
       34718     1.09596     1.10437 0.000374711
       34719     1.09614     1.10437   0.0003747
       34720     1.09634     1.10437  0.00037469
       34721     1.09657     1.10437 0.000374679
       34722     1.09684     1.10437 0.000374668
       34723     1.09712     1.10437 0.000374657
       34724     1.09744     1.10437 0.000374647
       34725     1.09779     1.10437 0.000374636
       34726     1.09817     1.10437 0.000374625
       34727     1.09857     1.10437 0.000374615
       34728       1.099     1.10437 0.000374604
       34729     1.09947     1.10437 0.000374593
       34730     1.09996     1.10437 0.000374582
       34731     1.10048     1.10437 0.000374571
       34732     1.10103     1.10437 0.000374561
       34733      1.1016     1.10437  0.00037455
       34734      1.1022     1.10437 0.000374539
       34735     1.10283     1.10437 0.000374528
       34736     1.10349     1.10437 0.000374518
       34737     1.10417     1.10437 0.000374507
       34738     1.10488     1.10437 0.000374496
       34739     1.10561     1.10437 0.000374485
       34740     1.10637     1.10437 0.000374474
       34741     1.10715     1.10437 0.000374464
       34742     1.10795     1.10437 0.000374453
       34743     1.10877     1.10437 0.000374442
       34744     1.10962     1.10437 0.000374431
       34745     1.11048     1.10437 0.000374421
       34746     1.11137     1.10437  0.00037441
       34747     1.11227     1.10437 0.000374399
       34748     1.11319     1.10437 0.000374389
       34749     1.11412     1.10437 0.000374378
       34750     1.11507     1.10437 0.000374367
       34751     1.11604     1.10437 0.000374357
       34752     1.11701     1.10437 0.000374346
       34753       1.118     1.10437 0.000374335
       34754       1.119     1.10437 0.000374325
       34755     1.12001     1.10437 0.000374314
       34756     1.12103     1.10438 0.000374304
       34757     1.12206     1.10438 0.000374294
       34758     1.12309     1.10438 0.000374283
       34759     1.12413     1.10438 0.000374273
       34760     1.12518     1.10438 0.000374263
       34761     1.12623     1.10438 0.000374252
       34762     1.12728     1.10438 0.000374242
       34763     1.12833     1.10438 0.000374232
       34764     1.12938     1.10438 0.000374222
       34765     1.13043     1.10438 0.000374212
       34766     1.13148     1.10438 0.000374202
       34767     1.13253     1.10438 0.000374192
       34768     1.13357     1.10438 0.000374182
       34769      1.1346     1.10438 0.000374172
       34770     1.13564     1.10439 0.000374163
       34771     1.13666     1.10439 0.000374153
       34772     1.13768     1.10439 0.000374144
       34773     1.13869     1.10439 0.000374134
       34774     1.13969     1.10439 0.000374125
       34775     1.14068     1.10439 0.000374116
       34776     1.14166     1.10439 0.000374106
       34777     1.14262     1.10439 0.000374097
       34778     1.14358     1.10439 0.000374088
       34779     1.14452     1.10439 0.000374079
       34780     1.14545      1.1044  0.00037407
       34781     1.14637      1.1044 0.000374061
       34782     1.14727      1.1044 0.000374053
       34783     1.14815      1.1044 0.000374044
       34784     1.14902      1.1044 0.000374036
       34785     1.14988      1.1044 0.000374027
       34786     1.15072      1.1044 0.000374019
       34787     1.15154      1.1044  0.00037401
       34788     1.15234     1.10441 0.000374002
       34789     1.15313     1.10441 0.000373994
       34790      1.1539     1.10441 0.000373986
       34791     1.15465     1.10441 0.000373978
       34792     1.15538     1.10441  0.00037397
       34793      1.1561     1.10441 0.000373962
       34794     1.15679     1.10441 0.000373955
       34795     1.15747     1.10442 0.000373947
       34796     1.15812     1.10442 0.000373939
       34797     1.15876     1.10442 0.000373932
       34798     1.15938     1.10442 0.000373925
       34799     1.15997     1.10442 0.000373917
       34800     1.16055     1.10442  0.00037391
       34801     1.16111     1.10443 0.000373903
       34802     1.16164     1.10443 0.000373896
       34803     1.16215     1.10443 0.000373889
       34804     1.16264     1.10443 0.000373882
       34805     1.16311     1.10443 0.000373875
       34806     1.16356     1.10443 0.000373868
       34807     1.16398     1.10444 0.000373861
       34808     1.16438     1.10444 0.000373854
       34809     1.16476     1.10444 0.000373847
       34810     1.16511     1.10444 0.000373841
       34811     1.16544     1.10444 0.000373834
       34812     1.16574     1.10444 0.000373827
       34813     1.16602     1.10445 0.000373821
       34814     1.16627     1.10445 0.000373814
       34815      1.1665     1.10445 0.000373808
       34816      1.1667     1.10445 0.000373801
       34817     1.16687     1.10445 0.000373795
       34818     1.16701     1.10446 0.000373789
       34819     1.16712     1.10446 0.000373782
       34820     1.16721     1.10446 0.000373776
       34821     1.16726     1.10446 0.000373769
       34822     1.16729     1.10446 0.000373763
       34823     1.16728     1.10446 0.000373757
       34824     1.16724     1.10447  0.00037375
       34825     1.16717     1.10447 0.000373744
       34826     1.16706     1.10447 0.000373737
       34827     1.16692     1.10447 0.000373731
       34828     1.16675     1.10447 0.000373725
       34829     1.16654     1.10447 0.000373718
       34830     1.16629     1.10448 0.000373712
       34831     1.16601     1.10448 0.000373705
       34832     1.16569     1.10448 0.000373698
       34833     1.16533     1.10448 0.000373692
       34834     1.16493     1.10448 0.000373685
       34835     1.16449     1.10449 0.000373678
       34836     1.16401     1.10449 0.000373672
       34837     1.16349     1.10449 0.000373665
       34838     1.16293     1.10449 0.000373658
       34839     1.16233     1.10449 0.000373651
       34840     1.16169     1.10449 0.000373644
       34841       1.161      1.1045 0.000373636
       34842     1.16027      1.1045 0.000373629
       34843      1.1595      1.1045 0.000373622
       34844     1.15869      1.1045 0.000373614
       34845     1.15783      1.1045 0.000373607
       34846     1.15693      1.1045 0.000373599
       34847     1.15599      1.1045 0.000373591
       34848     1.15501     1.10451 0.000373583
       34849     1.15398     1.10451 0.000373575
       34850     1.15292     1.10451 0.000373567
       34851     1.15181     1.10451 0.000373559
       34852     1.15067     1.10451  0.00037355
       34853     1.14949     1.10451 0.000373542
       34854     1.14827     1.10451 0.000373533
       34855     1.14702     1.10452 0.000373525
       34856     1.14573     1.10452 0.000373516
       34857     1.14442     1.10452 0.000373507
       34858     1.14307     1.10452 0.000373498
       34859      1.1417     1.10452 0.000373488
       34860      1.1403     1.10452 0.000373479
       34861     1.13888     1.10452  0.00037347
       34862     1.13743     1.10452  0.00037346
       34863     1.13597     1.10452 0.000373451
       34864     1.13449     1.10452 0.000373441
       34865       1.133     1.10453 0.000373431
       34866     1.13149     1.10453 0.000373421
       34867     1.12998     1.10453 0.000373411
       34868     1.12846     1.10453 0.000373401
       34869     1.12695     1.10453 0.000373391
       34870     1.12543     1.10453 0.000373381
       34871     1.12392     1.10453  0.00037337
       34872     1.12242     1.10453  0.00037336
       34873     1.12092     1.10453  0.00037335
       34874     1.11945     1.10453 0.000373339
       34875     1.11798     1.10453 0.000373329
       34876     1.11654     1.10453 0.000373318
       34877     1.11512     1.10453 0.000373308
       34878     1.11373     1.10453 0.000373297
       34879     1.11237     1.10453 0.000373286
       34880     1.11104     1.10453 0.000373276
       34881     1.10974     1.10453 0.000373265
       34882     1.10848     1.10453 0.000373254
       34883     1.10726     1.10453 0.000373244
       34884     1.10608     1.10453 0.000373233
       34885     1.10494     1.10453 0.000373222
       34886     1.10386     1.10453 0.000373212
       34887     1.10282     1.10453 0.000373201
       34888     1.10183     1.10453  0.00037319
       34889     1.10089     1.10453 0.000373179
       34890         1.1     1.10453 0.000373169
       34891     1.09917     1.10453 0.000373158
       34892     1.09839     1.10453 0.000373147
       34893     1.09767     1.10453 0.000373137
       34894       1.097     1.10453 0.000373126
       34895     1.09639     1.10453 0.000373116
       34896     1.09583     1.10453 0.000373105
       34897     1.09533     1.10453 0.000373094
       34898     1.09488     1.10453 0.000373084
       34899     1.09449     1.10453 0.000373073
       34900     1.09415     1.10453 0.000373063
       34901     1.09387     1.10453 0.000373052
       34902     1.09364     1.10453 0.000373041
       34903     1.09346     1.10453 0.000373031
       34904     1.09333     1.10453  0.00037302
       34905     1.09325     1.10453  0.00037301
       34906     1.09322     1.10453 0.000372999
       34907     1.09324     1.10453 0.000372989
       34908      1.0933     1.10453 0.000372978
       34909      1.0934     1.10453 0.000372968
       34910     1.09354     1.10453 0.000372957
       34911     1.09372     1.10453 0.000372947
       34912     1.09393     1.10453 0.000372936
       34913     1.09418     1.10453 0.000372925
       34914     1.09446     1.10453 0.000372915
       34915     1.09477     1.10453 0.000372904
       34916      1.0951     1.10453 0.000372894
       34917     1.09546     1.10453 0.000372883
       34918     1.09584     1.10452 0.000372873
       34919     1.09625     1.10452 0.000372862
       34920     1.09666     1.10452 0.000372851
       34921      1.0971     1.10452 0.000372841
       34922     1.09754     1.10452  0.00037283
       34923       1.098     1.10452 0.000372819
       34924     1.09846     1.10452 0.000372809
       34925     1.09893     1.10452 0.000372798
       34926      1.0994     1.10452 0.000372788
       34927     1.09987     1.10452 0.000372777
       34928     1.10034     1.10452 0.000372766
       34929     1.10081     1.10452 0.000372756
       34930     1.10126     1.10452 0.000372745
       34931     1.10172     1.10452 0.000372734
       34932     1.10216     1.10452 0.000372724
       34933     1.10258     1.10452 0.000372713
       34934       1.103     1.10452 0.000372702
       34935     1.10339     1.10452 0.000372692
       34936     1.10377     1.10452 0.000372681
       34937     1.10413     1.10452  0.00037267
       34938     1.10447     1.10452  0.00037266
       34939     1.10478     1.10452 0.000372649
       34940     1.10508     1.10452 0.000372638
       34941     1.10534     1.10452 0.000372628
       34942     1.10558     1.10452 0.000372617
       34943     1.10579     1.10452 0.000372606
       34944     1.10597     1.10452 0.000372596
       34945     1.10611     1.10452 0.000372585
       34946     1.10623     1.10452 0.000372574
       34947     1.10631     1.10452 0.000372564
       34948     1.10637     1.10452 0.000372553
       34949     1.10638     1.10452 0.000372542
       34950     1.10636     1.10452 0.000372532
       34951     1.10631     1.10452 0.000372521
       34952     1.10622     1.10452  0.00037251
       34953     1.10609     1.10452   0.0003725
       34954     1.10593     1.10452 0.000372489
       34955     1.10574     1.10452 0.000372478
       34956      1.1055     1.10452 0.000372468
       34957     1.10523     1.10452 0.000372457
       34958     1.10493     1.10452 0.000372446
       34959     1.10459     1.10452 0.000372436
       34960     1.10422     1.10452 0.000372425
       34961     1.10381     1.10452 0.000372414
       34962     1.10337     1.10452 0.000372404
       34963      1.1029     1.10452 0.000372393
       34964     1.10239     1.10452 0.000372383
       34965     1.10185     1.10452 0.000372372
       34966     1.10129     1.10452 0.000372361
       34967     1.10069     1.10452 0.000372351
       34968     1.10007     1.10452  0.00037234
       34969     1.09943     1.10452 0.000372329
       34970     1.09876     1.10452 0.000372319
       34971     1.09807     1.10452 0.000372308
       34972     1.09735     1.10452 0.000372298
       34973     1.09662     1.10452 0.000372287
       34974     1.09588     1.10452 0.000372276
       34975     1.09512     1.10452 0.000372266
       34976     1.09435     1.10452 0.000372255
       34977     1.09357     1.10452 0.000372245
       34978     1.09278     1.10452 0.000372234
       34979     1.09199     1.10452 0.000372224
       34980      1.0912     1.10452 0.000372213
       34981     1.09041     1.10452 0.000372203
       34982     1.08962     1.10452 0.000372193
       34983     1.08884     1.10452 0.000372182
       34984     1.08807     1.10452 0.000372172
       34985     1.08732     1.10452 0.000372162
       34986     1.08658     1.10452 0.000372151
       34987     1.08586     1.10452 0.000372141
       34988     1.08516     1.10452 0.000372131
       34989     1.08449     1.10452 0.000372121
       34990     1.08384     1.10451  0.00037211
       34991     1.08323     1.10451   0.0003721
       34992     1.08266     1.10451  0.00037209
       34993     1.08212     1.10451  0.00037208
       34994     1.08163     1.10451  0.00037207
       34995     1.08118     1.10451  0.00037206
       34996     1.08078     1.10451  0.00037205
       34997     1.08043     1.10451  0.00037204
       34998     1.08014     1.10451  0.00037203
       34999     1.07991     1.10451  0.00037202
       35000     1.07973     1.10451  0.00037201
       35001     1.07962     1.10451    0.000372
       35002     1.07958     1.10451  0.00037199
       35003      1.0796     1.10451  0.00037198
       35004      1.0797     1.10451  0.00037197
       35005     1.07987      1.1045  0.00037196
       35006     1.08012      1.1045  0.00037195
       35007     1.08044      1.1045  0.00037194
       35008     1.08084      1.1045  0.00037193
       35009     1.08133      1.1045  0.00037192
       35010     1.08189      1.1045  0.00037191
       35011     1.08254      1.1045   0.0003719
       35012     1.08327      1.1045  0.00037189
       35013     1.08409      1.1045  0.00037188
       35014     1.08499      1.1045  0.00037187
       35015     1.08597      1.1045 0.000371859
       35016     1.08704      1.1045 0.000371849
       35017      1.0882      1.1045 0.000371839
       35018     1.08943      1.1045 0.000371828
       35019     1.09076      1.1045 0.000371818
       35020     1.09216      1.1045 0.000371808
       35021     1.09365      1.1045 0.000371797
       35022     1.09521      1.1045 0.000371787
       35023     1.09686      1.1045 0.000371776
       35024     1.09858     1.10449 0.000371765
       35025     1.10037     1.10449 0.000371755
       35026     1.10224     1.10449 0.000371744
       35027     1.10418     1.10449 0.000371734
       35028     1.10619     1.10449 0.000371723
       35029     1.10826     1.10449 0.000371712
       35030      1.1104      1.1045 0.000371702
       35031      1.1126      1.1045 0.000371691
       35032     1.11485      1.1045 0.000371681
       35033     1.11716      1.1045  0.00037167
       35034     1.11952      1.1045  0.00037166
       35035     1.12193      1.1045  0.00037165
       35036     1.12438      1.1045  0.00037164
       35037     1.12688      1.1045  0.00037163
       35038     1.12941      1.1045  0.00037162
       35039     1.13198      1.1045  0.00037161
       35040     1.13458      1.1045   0.0003716
       35041     1.13721      1.1045 0.000371591
       35042     1.13986      1.1045 0.000371582
       35043     1.14253      1.1045 0.000371573
       35044     1.14523      1.1045 0.000371564
       35045     1.14794     1.10451 0.000371555
       35046     1.15066     1.10451 0.000371547
       35047     1.15339     1.10451 0.000371539
       35048     1.15613     1.10451 0.000371531
       35049     1.15887     1.10451 0.000371524
       35050     1.16161     1.10451 0.000371517
       35051     1.16434     1.10451  0.00037151
       35052     1.16707     1.10452 0.000371504
       35053     1.16979     1.10452 0.000371498
       35054      1.1725     1.10452 0.000371492
       35055     1.17519     1.10452 0.000371487
       35056     1.17786     1.10452 0.000371483
       35057     1.18052     1.10453 0.000371478
       35058     1.18315     1.10453 0.000371475
       35059     1.18575     1.10453 0.000371471
       35060     1.18833     1.10453 0.000371468
       35061     1.19087     1.10454 0.000371466
       35062     1.19339     1.10454 0.000371464
       35063     1.19586     1.10454 0.000371462
       35064      1.1983     1.10454 0.000371461
       35065      1.2007     1.10455 0.000371461
       35066     1.20306     1.10455 0.000371461
       35067     1.20538     1.10455 0.000371462
       35068     1.20764     1.10456 0.000371463
       35069     1.20987     1.10456 0.000371464
       35070     1.21204     1.10456 0.000371466
       35071     1.21416     1.10456 0.000371469
       35072     1.21623     1.10457 0.000371472
       35073     1.21824     1.10457 0.000371475
       35074      1.2202     1.10457 0.000371479
       35075     1.22211     1.10458 0.000371484
       35076     1.22395     1.10458 0.000371489
       35077     1.22574     1.10458 0.000371494
       35078     1.22746     1.10459   0.0003715
       35079     1.22913     1.10459 0.000371507
       35080     1.23073      1.1046 0.000371513
       35081     1.23227      1.1046 0.000371521
       35082     1.23375      1.1046 0.000371528
       35083     1.23516     1.10461 0.000371536
       35084     1.23651     1.10461 0.000371545
       35085      1.2378     1.10461 0.000371554
       35086     1.23902     1.10462 0.000371563
       35087     1.24017     1.10462 0.000371572
       35088     1.24126     1.10463 0.000371582
       35089     1.24228     1.10463 0.000371592
       35090     1.24323     1.10463 0.000371603
       35091     1.24412     1.10464 0.000371613
       35092     1.24495     1.10464 0.000371624
       35093     1.24571     1.10465 0.000371635
       35094      1.2464     1.10465 0.000371647
       35095     1.24703     1.10465 0.000371658
       35096     1.24759     1.10466  0.00037167
       35097     1.24809     1.10466 0.000371682
       35098     1.24852     1.10467 0.000371694
       35099      1.2489     1.10467 0.000371706
       35100     1.24921     1.10467 0.000371718
       35101     1.24946     1.10468  0.00037173
       35102     1.24964     1.10468 0.000371743
       35103     1.24977     1.10469 0.000371755
       35104     1.24984     1.10469 0.000371768
       35105     1.24985     1.10469  0.00037178
       35106     1.24981      1.1047 0.000371792
       35107     1.24971      1.1047 0.000371805
       35108     1.24956     1.10471 0.000371817
       35109     1.24935     1.10471 0.000371829
       35110     1.24909     1.10472 0.000371841
       35111     1.24878     1.10472 0.000371854
       35112     1.24842     1.10472 0.000371865
       35113     1.24801     1.10473 0.000371877
       35114     1.24755     1.10473 0.000371889
       35115     1.24705     1.10474   0.0003719
       35116      1.2465     1.10474 0.000371912
       35117     1.24592     1.10474 0.000371923
       35118     1.24528     1.10475 0.000371934
       35119     1.24461     1.10475 0.000371945
       35120     1.24391     1.10476 0.000371955
       35121     1.24316     1.10476 0.000371965
       35122     1.24238     1.10476 0.000371975
       35123     1.24157     1.10477 0.000371985
       35124     1.24072     1.10477 0.000371995
       35125     1.23984     1.10477 0.000372004
       35126     1.23893     1.10478 0.000372013
       35127     1.23799     1.10478 0.000372022
       35128     1.23703     1.10479  0.00037203
       35129     1.23604     1.10479 0.000372038
       35130     1.23502     1.10479 0.000372046
       35131     1.23398      1.1048 0.000372054
       35132     1.23292      1.1048 0.000372061
       35133     1.23184      1.1048 0.000372068
       35134     1.23073     1.10481 0.000372075
       35135     1.22961     1.10481 0.000372081
       35136     1.22847     1.10482 0.000372087
       35137     1.22731     1.10482 0.000372093
       35138     1.22613     1.10482 0.000372098
       35139     1.22494     1.10483 0.000372103
       35140     1.22373     1.10483 0.000372108
       35141      1.2225     1.10483 0.000372113
       35142     1.22126     1.10484 0.000372117
       35143     1.22001     1.10484 0.000372121
       35144     1.21874     1.10484 0.000372124
       35145     1.21746     1.10485 0.000372127
       35146     1.21616     1.10485  0.00037213
       35147     1.21484     1.10485 0.000372133
       35148     1.21351     1.10485 0.000372135
       35149     1.21217     1.10486 0.000372137
       35150     1.21081     1.10486 0.000372139
       35151     1.20943     1.10486  0.00037214
       35152     1.20803     1.10487 0.000372141
       35153     1.20662     1.10487 0.000372142
       35154     1.20519     1.10487 0.000372142
       35155     1.20373     1.10488 0.000372142
       35156     1.20226     1.10488 0.000372142
       35157     1.20076     1.10488 0.000372141
       35158     1.19925     1.10488  0.00037214
       35159      1.1977     1.10489 0.000372139
       35160     1.19614     1.10489 0.000372138
       35161     1.19454     1.10489 0.000372136
       35162     1.19292     1.10489 0.000372134
       35163     1.19127      1.1049 0.000372131
       35164      1.1896      1.1049 0.000372128
       35165     1.18789      1.1049 0.000372125
       35166     1.18615      1.1049 0.000372122
       35167     1.18438     1.10491 0.000372118
       35168     1.18257     1.10491 0.000372114
       35169     1.18073     1.10491  0.00037211
       35170     1.17886     1.10491 0.000372105
       35171     1.17695     1.10491   0.0003721
       35172     1.17501     1.10492 0.000372095
       35173     1.17303     1.10492 0.000372089
       35174     1.17101     1.10492 0.000372084
       35175     1.16896     1.10492 0.000372077
       35176     1.16687     1.10492 0.000372071
       35177     1.16475     1.10493 0.000372064
       35178     1.16259     1.10493 0.000372057
       35179      1.1604     1.10493  0.00037205
       35180     1.15817     1.10493 0.000372043
       35181     1.15591     1.10493 0.000372035
       35182     1.15362     1.10493 0.000372027
       35183      1.1513     1.10493 0.000372019
       35184     1.14894     1.10494  0.00037201
       35185     1.14656     1.10494 0.000372001
       35186     1.14416     1.10494 0.000371993
       35187     1.14173     1.10494 0.000371983
